Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659832277.5053914, 55.0, 55.0, 5.0, 10000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_5 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_5 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
55.0,54.7483,0.02040,5.65980e+01,5.66333e+01,5.66370e+01,5.66531e+01,5.66233e+01,5.66109e+01,5.66417e+01,5.66564e+01,5.66339e+01,5.66397e+01,2.50553e-06,1.91731e-06,1.85472e-06,1.58725e-06,2.08343e-06,2.29042e-06,1.77700e-06,1.53128e-06,1.90735e-06,1.80987e-06,1659835101.828898,1659835102.2920709,1659835102.7548623,1659835103.2176752,1659835103.680223,1659835104.1429293,1659835104.6056395,1659835105.0691016,1659835105.5305336,1659835105.993319
55.0,54.7482,0.02040,5.66023e+01,5.66332e+01,5.66382e+01,5.66535e+01,5.66224e+01,5.66101e+01,5.66414e+01,5.66479e+01,5.66342e+01,5.66398e+01,2.43233e-06,1.91688e-06,1.83386e-06,1.57899e-06,2.09725e-06,2.30210e-06,1.77998e-06,1.67244e-06,1.89987e-06,1.80630e-06,1659835108.019766,1659835108.4826646,1659835108.9477868,1659835109.4117844,1659835109.8790286,1659835110.3404255,1659835110.803922,1659835111.266552,1659835111.7292655,1659835112.1931968
55.0,54.7476,0.02040,5.66017e+01,5.66333e+01,5.66371e+01,5.66527e+01,5.66241e+01,5.66151e+01,5.66409e+01,5.66472e+01,5.66336e+01,5.66420e+01,2.43191e-06,1.90600e-06,1.84260e-06,1.58285e-06,2.05889e-06,2.20867e-06,1.77823e-06,1.67371e-06,1.90122e-06,1.75991e-06,1659835114.2357726,1659835114.698448,1659835115.1628528,1659835115.6257277,1659835116.0880146,1659835116.5507982,1659835117.0140858,1659835117.4764402,1659835117.9396756,1659835118.4023204
55.0,54.7474,0.02040,5.65961e+01,5.66331e+01,5.66368e+01,5.66525e+01,5.66212e+01,5.66142e+01,5.66403e+01,5.66471e+01,5.66331e+01,5.66419e+01,2.52290e-06,1.90484e-06,1.84383e-06,1.58284e-06,2.10336e-06,2.22047e-06,1.78568e-06,1.67262e-06,1.90618e-06,1.75874e-06,1659835120.4376526,1659835120.9047568,1659835121.3681076,1659835121.831007,1659835122.293736,1659835122.7561095,1659835123.2189548,1659835123.6803594,1659835124.142022,1659835124.604355
55.0,54.7473,0.02040,5.65991e+01,5.66328e+01,5.66371e+01,5.66522e+01,5.66224e+01,5.66132e+01,5.66408e+01,5.66464e+01,5.66325e+01,5.66389e+01,2.47132e-06,1.90874e-06,1.83646e-06,1.58481e-06,2.08178e-06,2.23576e-06,1.77507e-06,1.68188e-06,1.91343e-06,1.80745e-06,1659835126.6491814,1659835127.1119304,1659835127.5747237,1659835128.0386646,1659835128.5013702,1659835128.963938,1659835129.4285793,1659835129.8918233,1659835130.3545406,1659835130.81741
55.0,54.7476,0.02040,5.66013e+01,5.66334e+01,5.66365e+01,5.66526e+01,5.66217e+01,5.66076e+01,5.66402e+01,5.66479e+01,5.66327e+01,5.66396e+01,2.43872e-06,1.90427e-06,1.85217e-06,1.58360e-06,2.09807e-06,2.33408e-06,1.78972e-06,1.66200e-06,1.91514e-06,1.80026e-06,1659835132.8590279,1659835133.3216522,1659835133.7842073,1659835134.2468638,1659835134.7095258,1659835135.17208,1659835135.6348839,1659835136.0964344,1659835136.5597198,1659835137.0208797
55.0,54.7473,0.02040,5.65990e+01,5.66327e+01,5.66363e+01,5.66524e+01,5.66217e+01,5.66077e+01,5.66409e+01,5.66463e+01,5.66335e+01,5.66422e+01,2.47247e-06,1.91108e-06,1.85059e-06,1.58284e-06,2.09436e-06,2.32683e-06,1.77454e-06,1.68450e-06,1.89706e-06,1.75129e-06,1659835139.0469518,1659835139.5092132,1659835139.9723935,1659835140.4356596,1659835140.898206,1659835141.365351,1659835141.8279254,1659835142.2906926,1659835142.7537305,1659835143.2160761
55.0,54.7478,0.02040,5.66001e+01,5.66334e+01,5.66370e+01,5.66527e+01,5.66224e+01,5.66111e+01,5.66410e+01,5.66480e+01,5.66336e+01,5.66427e+01,2.46151e-06,1.90735e-06,1.84663e-06,1.58532e-06,2.09073e-06,2.27854e-06,1.78044e-06,1.66441e-06,1.90380e-06,1.75139e-06,1659835145.2453465,1659835145.7082496,1659835146.1709564,1659835146.6337495,1659835147.0961564,1659835147.5588791,1659835148.021713,1659835148.4841964,1659835148.9469888,1659835149.4085147
55.0,54.7479,0.02040,5.65982e+01,5.66332e+01,5.66375e+01,5.66524e+01,5.66223e+01,5.66112e+01,5.66410e+01,5.66472e+01,5.66337e+01,5.66392e+01,2.49594e-06,1.91271e-06,1.83997e-06,1.59231e-06,2.09320e-06,2.27914e-06,1.78183e-06,1.67866e-06,1.90462e-06,1.81155e-06,1659835151.4388995,1659835151.9043622,1659835152.3675976,1659835152.8314638,1659835153.2955344,1659835153.7581437,1659835154.2205956,1659835154.6841252,1659835155.1468966,1659835155.6096168
55.0,54.7472,0.02040,5.66013e+01,5.66327e+01,5.66362e+01,5.66523e+01,5.66218e+01,5.66140e+01,5.66413e+01,5.66464e+01,5.66334e+01,5.66380e+01,2.43271e-06,1.90929e-06,1.84978e-06,1.58248e-06,2.09129e-06,2.22002e-06,1.76526e-06,1.67986e-06,1.89641e-06,1.81987e-06,1659835157.6380227,1659835158.1003742,1659835158.563547,1659835159.0262196,1659835159.4885154,1659835159.9518728,1659835160.4146218,1659835160.8774188,1659835161.339954,1659835161.8027992
55.0,54.7474,0.02040,5.65981e+01,5.66326e+01,5.66369e+01,5.66518e+01,5.66223e+01,5.66103e+01,5.66410e+01,5.66478e+01,5.66327e+01,5.66417e+01,2.48894e-06,1.91316e-06,1.84282e-06,1.59348e-06,2.08539e-06,2.28613e-06,1.77336e-06,1.65965e-06,1.91204e-06,1.76231e-06,1659835163.8302796,1659835164.2928162,1659835164.7559469,1659835165.220295,1659835165.685629,1659835166.148025,1659835166.610875,1659835167.073654,1659835167.5359542,1659835167.9986653
55.0,54.7471,0.02040,5.65958e+01,5.66323e+01,5.66368e+01,5.66521e+01,5.66212e+01,5.66075e+01,5.66415e+01,5.66464e+01,5.66331e+01,5.66422e+01,2.52272e-06,1.91421e-06,1.83926e-06,1.58314e-06,2.09890e-06,2.32746e-06,1.76086e-06,1.67882e-06,1.89995e-06,1.74838e-06,1659835170.0404751,1659835170.5038018,1659835170.9664197,1659835171.4286582,1659835171.8921978,1659835172.3549535,1659835172.8178854,1659835173.28037,1659835173.743063,1659835174.2060256
55.0,54.7469,0.02040,5.65981e+01,5.66324e+01,5.66359e+01,5.66475e+01,5.66223e+01,5.66080e+01,5.66408e+01,5.66504e+01,5.66325e+01,5.66419e+01,2.48046e-06,1.90838e-06,1.85062e-06,1.65747e-06,2.07643e-06,2.31530e-06,1.76916e-06,1.60804e-06,1.90659e-06,1.75099e-06,1659835176.243851,1659835176.70669,1659835177.1694329,1659835177.63205,1659835178.0948308,1659835178.556345,1659835179.0189097,1659835179.4816027,1659835179.944065,1659835180.4068835
55.0,54.7471,0.02040,5.65972e+01,5.66323e+01,5.66362e+01,5.66473e+01,5.66213e+01,5.66104e+01,5.66407e+01,5.66507e+01,5.66322e+01,5.66385e+01,2.49859e-06,1.91373e-06,1.84878e-06,1.66418e-06,2.09739e-06,2.27877e-06,1.77426e-06,1.60631e-06,1.91469e-06,1.81031e-06,1659835182.4495854,1659835182.912133,1659835183.374902,1659835183.8377168,1659835184.3001552,1659835184.7630577,1659835185.2268262,1659835185.6882222,1659835186.1517777,1659835186.6144552
55.0,54.7472,0.02040,5.65981e+01,5.66326e+01,5.66369e+01,5.66475e+01,5.66215e+01,5.66082e+01,5.66404e+01,5.66496e+01,5.66328e+01,5.66391e+01,2.48633e-06,1.91095e-06,1.83874e-06,1.66161e-06,2.09626e-06,2.31715e-06,1.77992e-06,1.62769e-06,1.90754e-06,1.80162e-06,1659835188.6545951,1659835189.1175232,1659835189.5829532,1659835190.045624,1659835190.5079198,1659835190.970588,1659835191.4332962,1659835191.895991,1659835192.3588214,1659835192.821687
55.0,54.7473,0.02040,5.65986e+01,5.66327e+01,5.66367e+01,5.66479e+01,5.66212e+01,5.66103e+01,5.66400e+01,5.66505e+01,5.66327e+01,5.66416e+01,2.47884e-06,1.91025e-06,1.84359e-06,1.65675e-06,2.10264e-06,2.28458e-06,1.78837e-06,1.61315e-06,1.91121e-06,1.76137e-06,1659835194.8515017,1659835195.3142874,1659835195.7759516,1659835196.2387161,1659835196.7015593,1659835197.1639946,1659835197.6276145,1659835198.0904782,1659835198.5528927,1659835199.0160983
55.0,54.7478,0.02040,5.66004e+01,5.66331e+01,5.66371e+01,5.66484e+01,5.66202e+01,5.66093e+01,5.66418e+01,5.66509e+01,5.66336e+01,5.66391e+01,2.45808e-06,1.91216e-06,1.84473e-06,1.65654e-06,2.12681e-06,2.30887e-06,1.76697e-06,1.61558e-06,1.90371e-06,1.81200e-06,1659835201.0479953,1659835201.5109792,1659835201.9739606,1659835202.4410374,1659835202.904278,1659835203.3674233,1659835203.831346,1659835204.2873158,1659835204.746054,1659835205.2083285
55.0,54.7471,0.02040,5.65991e+01,5.66326e+01,5.66365e+01,5.66053e+01,5.66117e+01,5.66126e+01,5.66407e+01,5.66583e+01,5.66328e+01,5.66417e+01,2.46707e-06,1.90816e-06,1.84358e-06,2.36394e-06,2.25780e-06,2.24265e-06,1.77377e-06,1.48104e-06,1.90481e-06,1.75722e-06,1659835207.2429447,1659835207.70558,1659835208.1680393,1659835208.6308174,1659835209.093531,1659835209.555912,1659835210.0186734,1659835210.4815252,1659835210.9440863,1659835211.4071093
55.0,54.7472,0.02040,5.65990e+01,5.66327e+01,5.66361e+01,5.66048e+01,5.66117e+01,5.66128e+01,5.66404e+01,5.66584e+01,5.66325e+01,5.66425e+01,2.47096e-06,1.90809e-06,1.85277e-06,2.37442e-06,2.25894e-06,2.23995e-06,1.77971e-06,1.47959e-06,1.91162e-06,1.74474e-06,1659835213.4350364,1659835213.8977954,1659835214.360165,1659835214.8270807,1659835215.2895176,1659835215.751969,1659835216.2148871,1659835216.677675,1659835217.1401355,1659835217.603057
55.0,54.7477,0.02040,5.65987e+01,5.66327e+01,5.66369e+01,5.66077e+01,5.66107e+01,5.66139e+01,5.66418e+01,5.66581e+01,5.66337e+01,5.66423e+01,2.48444e-06,1.91716e-06,1.84750e-06,2.33434e-06,2.28468e-06,2.23071e-06,1.76485e-06,1.49408e-06,1.90112e-06,1.75632e-06,1659835219.6368275,1659835220.099987,1659835220.5651586,1659835221.0289044,1659835221.4922252,1659835221.9548564,1659835222.4177096,1659835222.881612,1659835223.3439934,1659835223.80684
55.0,54.7474,0.02040,5.65992e+01,5.66327e+01,5.66366e+01,5.66056e+01,5.66116e+01,5.66141e+01,5.66415e+01,5.66579e+01,5.66333e+01,5.66412e+01,2.47087e-06,1.91232e-06,1.84774e-06,2.36371e-06,2.26389e-06,2.22190e-06,1.76582e-06,1.49200e-06,1.90168e-06,1.77040e-06,1659835225.8286133,1659835226.2918875,1659835226.7547295,1659835227.2175288,1659835227.6801932,1659835228.1441472,1659835228.6067715,1659835229.0699186,1659835229.5321198,1659835229.9949033
55.0,54.7482,0.02040,5.66002e+01,5.66332e+01,5.66368e+01,5.66078e+01,5.66099e+01,5.66102e+01,5.66417e+01,5.66590e+01,5.66343e+01,5.66393e+01,2.46806e-06,1.91790e-06,1.85666e-06,2.34073e-06,2.30633e-06,2.30093e-06,1.77564e-06,1.48663e-06,1.89927e-06,1.81544e-06,1659835232.0378885,1659835232.5002697,1659835232.963031,1659835233.4256897,1659835233.888043,1659835234.3508735,1659835234.8137376,1659835235.2761643,1659835235.739031,1659835236.20316
55.0,54.7475,0.02040,5.66005e+01,5.66328e+01,5.66371e+01,5.66059e+01,5.66112e+01,5.66134e+01,5.66412e+01,5.66577e+01,5.66331e+01,5.66387e+01,2.45006e-06,1.91177e-06,1.84096e-06,2.36069e-06,2.27283e-06,2.23636e-06,1.77162e-06,1.49753e-06,1.90691e-06,1.81389e-06,1659835238.2389884,1659835238.7019165,1659835239.1691217,1659835239.63249,1659835240.0959418,1659835240.5586293,1659835241.021398,1659835241.4839406,1659835241.9467115,1659835242.4094334
55.0,54.7475,0.02040,5.65986e+01,5.66329e+01,5.66367e+01,5.66038e+01,5.66123e+01,5.66099e+01,5.66406e+01,5.66586e+01,5.66320e+01,5.66422e+01,2.48262e-06,1.91091e-06,1.84783e-06,2.39501e-06,2.25309e-06,2.29453e-06,1.78263e-06,1.48224e-06,1.92623e-06,1.75561e-06,1659835244.447807,1659835244.9105642,1659835245.3733318,1659835245.8366313,1659835246.3002412,1659835246.7628949,1659835247.2256815,1659835247.6882408,1659835248.1527078,1659835248.6157143
55.0,54.7477,0.02040,5.66008e+01,5.66325e+01,5.66365e+01,5.66046e+01,5.66121e+01,5.66102e+01,5.66411e+01,5.66587e+01,5.66330e+01,5.66428e+01,2.44950e-06,1.92002e-06,1.85408e-06,2.38530e-06,2.25982e-06,2.29208e-06,1.77650e-06,1.48332e-06,1.91248e-06,1.74925e-06,1659835250.6493495,1659835251.112796,1659835251.5761209,1659835252.038899,1659835252.5019984,1659835252.9643939,1659835253.4277148,1659835253.8900056,1659835254.354931,1659835254.817781
55.0,54.7486,0.02040,5.66012e+01,5.66341e+01,5.66379e+01,5.66017e+01,5.66140e+01,5.66082e+01,5.66414e+01,5.66594e+01,5.66341e+01,5.66426e+01,2.45672e-06,1.90952e-06,1.84572e-06,2.44896e-06,2.24359e-06,2.34058e-06,1.78631e-06,1.48722e-06,1.90925e-06,1.76776e-06,1659835256.8390248,1659835257.3018408,1659835257.7641044,1659835258.2269642,1659835258.6897783,1659835259.152415,1659835259.6159756,1659835260.0788412,1659835260.5420997,1659835261.0047402
55.0,54.7486,0.02040,5.66037e+01,5.66339e+01,5.66373e+01,5.66038e+01,5.66111e+01,5.66148e+01,5.66416e+01,5.66594e+01,5.66345e+01,5.66405e+01,2.41639e-06,1.91187e-06,1.85622e-06,2.41323e-06,2.29146e-06,2.22996e-06,1.78451e-06,1.48645e-06,1.90291e-06,1.80151e-06,1659835263.0374973,1659835263.4999511,1659835263.9627492,1659835264.4256356,1659835264.8880486,1659835265.3524492,1659835265.8159971,1659835266.2787914,1659835266.741555,1659835267.2041771
55.0,54.7483,0.02040,5.66012e+01,5.66337e+01,5.66376e+01,5.66030e+01,5.66102e+01,5.66109e+01,5.66416e+01,5.66600e+01,5.66342e+01,5.66401e+01,2.45168e-06,1.91074e-06,1.84627e-06,2.42282e-06,2.30296e-06,2.29128e-06,1.77952e-06,1.47248e-06,1.90206e-06,1.80376e-06,1659835269.2368755,1659835269.7000117,1659835270.162902,1659835270.6256711,1659835271.0880659,1659835271.5508084,1659835272.0125208,1659835272.4758508,1659835272.9385965,1659835273.40138
55.0,54.7479,0.02040,5.65993e+01,5.66328e+01,5.66375e+01,5.66097e+01,5.66119e+01,5.66106e+01,5.66411e+01,5.66594e+01,5.66335e+01,5.66393e+01,2.47670e-06,1.91843e-06,1.84060e-06,2.30352e-06,2.26793e-06,2.28920e-06,1.78115e-06,1.47466e-06,1.90713e-06,1.81000e-06,1659835275.4223423,1659835275.8848844,1659835276.3479993,1659835276.8106694,1659835277.274983,1659835277.7378018,1659835278.2059436,1659835278.668229,1659835279.1317725,1659835279.5944016
55.0,54.748,0.02040,5.65997e+01,5.66334e+01,5.66376e+01,5.66082e+01,5.66107e+01,5.66070e+01,5.66419e+01,5.66589e+01,5.66340e+01,5.66392e+01,2.47224e-06,1.91090e-06,1.84117e-06,2.33126e-06,2.28834e-06,2.35052e-06,1.76953e-06,1.48553e-06,1.89965e-06,1.81460e-06,1659835281.6207583,1659835282.0842178,1659835282.546962,1659835283.0096526,1659835283.472175,1659835283.934955,1659835284.3977363,1659835284.8600967,1659835285.32301,1659835285.7858543
55.0,54.7485,0.02040,5.66001e+01,5.66336e+01,5.66370e+01,5.66080e+01,5.66114e+01,5.66083e+01,5.66420e+01,5.66590e+01,5.66342e+01,5.66401e+01,2.47400e-06,1.91487e-06,1.85940e-06,2.34149e-06,2.28588e-06,2.33760e-06,1.77556e-06,1.49208e-06,1.90526e-06,1.80790e-06,1659835287.8166413,1659835288.2800398,1659835288.742898,1659835289.2056959,1659835289.668173,1659835290.1310534,1659835290.5938473,1659835291.0563157,1659835291.5189917,1659835291.9816673
55.0,54.7482,0.02040,5.65988e+01,5.66334e+01,5.66372e+01,5.66064e+01,5.66099e+01,5.66078e+01,5.66406e+01,5.66588e+01,5.66339e+01,5.66401e+01,2.48988e-06,1.91374e-06,1.85116e-06,2.36417e-06,2.30488e-06,2.33978e-06,1.79412e-06,1.49110e-06,1.90509e-06,1.80277e-06,1659835294.0196729,1659835294.482601,1659835294.9452813,1659835295.4124706,1659835295.8758957,1659835296.3385458,1659835296.8014078,1659835297.2641137,1659835297.726854,1659835298.1896348
55.0,54.7489,0.02040,5.66006e+01,5.66339e+01,5.66377e+01,5.66102e+01,5.66122e+01,5.66156e+01,5.66422e+01,5.66601e+01,5.66342e+01,5.66405e+01,2.47274e-06,1.91656e-06,1.85322e-06,2.31232e-06,2.27859e-06,2.22230e-06,1.77852e-06,1.48068e-06,1.91217e-06,1.80685e-06,1659835300.226259,1659835300.688339,1659835301.1515179,1659835301.6143858,1659835302.0764298,1659835302.539822,1659835303.002814,1659835303.4656866,1659835303.928119,1659835304.3908765
55.0,54.7484,0.02040,5.65693e+01,5.66333e+01,5.66371e+01,5.66473e+01,5.66212e+01,5.66148e+01,5.66422e+01,5.66596e+01,5.66340e+01,5.66400e+01,2.98534e-06,1.91876e-06,1.85600e-06,1.68518e-06,2.12103e-06,2.22668e-06,1.76975e-06,1.48070e-06,1.90746e-06,1.80728e-06,1659835306.415677,1659835306.8784056,1659835307.3412044,1659835307.8052886,1659835308.2709863,1659835308.7337165,1659835309.1962593,1659835309.6607733,1659835310.1240969,1659835310.5870092
55.0,54.748,0.02040,5.65672e+01,5.66329e+01,5.66367e+01,5.66466e+01,5.66214e+01,5.66145e+01,5.66415e+01,5.66591e+01,5.66343e+01,5.66395e+01,3.01471e-06,1.91957e-06,1.85523e-06,1.69009e-06,2.11089e-06,2.22600e-06,1.77464e-06,1.48159e-06,1.89516e-06,1.80807e-06,1659835312.6212032,1659835313.0850608,1659835313.5480082,1659835314.0110283,1659835314.4736497,1659835314.9360921,1659835315.3988748,1659835315.8616,1659835316.3269742,1659835316.7886405
55.0,54.7486,0.02040,5.65661e+01,5.66340e+01,5.66379e+01,5.66478e+01,5.66219e+01,5.66054e+01,5.66423e+01,5.66598e+01,5.66340e+01,5.66403e+01,3.04267e-06,1.90977e-06,1.84580e-06,1.68055e-06,2.11293e-06,2.38744e-06,1.77191e-06,1.48041e-06,1.90972e-06,1.80514e-06,1659835318.821895,1659835319.2841337,1659835319.747146,1659835320.2099357,1659835320.67228,1659835321.135119,1659835321.5974815,1659835322.0601723,1659835322.5228848,1659835322.9857092
55.0,54.7485,0.02040,5.65654e+01,5.66334e+01,5.66373e+01,5.66484e+01,5.66211e+01,5.66112e+01,5.66418e+01,5.66598e+01,5.66339e+01,5.66397e+01,3.05207e-06,1.91873e-06,1.85386e-06,1.66826e-06,2.12344e-06,2.28848e-06,1.77849e-06,1.47887e-06,1.91118e-06,1.81391e-06,1659835325.0207117,1659835325.4876654,1659835325.9516568,1659835326.4143593,1659835326.8764844,1659835327.343051,1659835327.8057559,1659835328.2681284,1659835328.7311292,1659835329.1939743
55.0,54.7479,0.02040,5.65668e+01,5.66331e+01,5.66368e+01,5.66468e+01,5.66209e+01,5.66069e+01,5.66413e+01,5.66590e+01,5.66338e+01,5.66397e+01,3.01931e-06,1.91324e-06,1.85185e-06,1.68532e-06,2.11734e-06,2.35090e-06,1.77634e-06,1.48252e-06,1.90245e-06,1.80451e-06,1659835331.2259674,1659835331.6887758,1659835332.1519618,1659835332.61891,1659835333.0818741,1659835333.5442824,1659835334.0069773,1659835334.4698007,1659835334.9322336,1659835335.3968992
55.0,54.7478,0.02040,5.65591e+01,5.66332e+01,5.66373e+01,5.66528e+01,5.66222e+01,5.66107e+01,5.66417e+01,5.66587e+01,5.66335e+01,5.66399e+01,3.14543e-06,1.90975e-06,1.84243e-06,1.58328e-06,2.09342e-06,2.28481e-06,1.76925e-06,1.48492e-06,1.90598e-06,1.79885e-06,1659835337.4245296,1659835337.8878655,1659835338.3517704,1659835338.8145444,1659835339.277277,1659835339.7406783,1659835340.2041268,1659835340.6671963,1659835341.1285148,1659835341.594972
55.0,54.7485,0.02040,5.65527e+01,5.66337e+01,5.66380e+01,5.66537e+01,5.66223e+01,5.66085e+01,5.66420e+01,5.66587e+01,5.66342e+01,5.66397e+01,3.26394e-06,1.91312e-06,1.84294e-06,1.57992e-06,2.10453e-06,2.33414e-06,1.77605e-06,1.49697e-06,1.90474e-06,1.81329e-06,1659835343.6225083,1659835344.084735,1659835344.5480757,1659835345.0107734,1659835345.4735687,1659835345.9361725,1659835346.398801,1659835346.861602,1659835347.3239467,1659835347.786594
55.0,54.7486,0.02040,5.65536e+01,5.66331e+01,5.66380e+01,5.66542e+01,5.66228e+01,5.66108e+01,5.66420e+01,5.66591e+01,5.66335e+01,5.66403e+01,3.25156e-06,1.92617e-06,1.84462e-06,1.57453e-06,2.09645e-06,2.29733e-06,1.77769e-06,1.49161e-06,1.91946e-06,1.80599e-06,1659835349.8085375,1659835350.274991,1659835350.7378197,1659835351.2002485,1659835351.662954,1659835352.1257002,1659835352.5881906,1659835353.0509715,1659835353.5137587,1659835353.976021
55.0,54.7492,0.02040,5.65547e+01,5.66335e+01,5.66377e+01,5.66546e+01,5.66232e+01,5.66121e+01,5.66426e+01,5.66603e+01,5.66344e+01,5.66407e+01,3.24295e-06,1.92875e-06,1.85874e-06,1.57720e-06,2.09984e-06,2.28490e-06,1.77767e-06,1.48157e-06,1.91439e-06,1.80952e-06,1659835356.0013115,1659835356.464031,1659835356.9267507,1659835357.389604,1659835357.8521302,1659835358.3148484,1659835358.776395,1659835359.2397783,1659835359.7024925,1659835360.1654565
55.0,54.7487,0.02040,5.65517e+01,5.66336e+01,5.66380e+01,5.66530e+01,5.66254e+01,5.66116e+01,5.66416e+01,5.66596e+01,5.66348e+01,5.66403e+01,3.28492e-06,1.91867e-06,1.84627e-06,1.59568e-06,2.05514e-06,2.28575e-06,1.78549e-06,1.48456e-06,1.89851e-06,1.80766e-06,1659835362.192337,1659835362.6550508,1659835363.120455,1659835363.5836468,1659835364.0481477,1659835364.510864,1659835364.9737897,1659835365.4361444,1659835365.8988764,1659835366.3617775
55.0,54.7488,0.02040,5.65518e+01,5.66335e+01,5.66383e+01,5.66540e+01,5.66231e+01,5.66107e+01,5.66422e+01,5.66598e+01,5.66337e+01,5.66404e+01,3.28386e-06,1.92157e-06,1.84148e-06,1.58112e-06,2.09547e-06,2.30202e-06,1.77744e-06,1.48429e-06,1.91820e-06,1.80643e-06,1659835368.3993423,1659835368.861999,1659835369.3243802,1659835369.7878911,1659835370.2506168,1659835370.7140965,1659835371.1767638,1659835371.6400514,1659835372.1054702,1659835372.5680563
55.0,54.7489,0.02040,5.65534e+01,5.66334e+01,5.66382e+01,5.66536e+01,5.66231e+01,5.66112e+01,5.66428e+01,5.66594e+01,5.66346e+01,5.66439e+01,3.25886e-06,1.92535e-06,1.84604e-06,1.58935e-06,2.09685e-06,2.29505e-06,1.76905e-06,1.49219e-06,1.90557e-06,1.75075e-06,1659835374.597871,1659835375.0607796,1659835375.5226567,1659835375.9854217,1659835376.448084,1659835376.9108307,1659835377.3735833,1659835377.836146,1659835378.298944,1659835378.7617407
55.0,54.7492,0.02040,5.65532e+01,5.66342e+01,5.66377e+01,5.66541e+01,5.66236e+01,5.66112e+01,5.66436e+01,5.66606e+01,5.66347e+01,5.66434e+01,3.26692e-06,1.91694e-06,1.85869e-06,1.58484e-06,2.09385e-06,2.30134e-06,1.76079e-06,1.47775e-06,1.90871e-06,1.76313e-06,1659835380.7954123,1659835381.2607002,1659835381.7240243,1659835382.1878495,1659835382.6506712,1659835383.113478,1659835383.5760424,1659835384.0388248,1659835384.50166,1659835384.963976
55.0,54.748,0.02040,5.65511e+01,5.66332e+01,5.66371e+01,5.66532e+01,5.66223e+01,5.66135e+01,5.66422e+01,5.66584e+01,5.66337e+01,5.66425e+01,3.28198e-06,1.91406e-06,1.84915e-06,1.58057e-06,2.09550e-06,2.24258e-06,1.76302e-06,1.49320e-06,1.90580e-06,1.75823e-06,1659835386.9957626,1659835387.458723,1659835387.9214902,1659835388.384024,1659835388.8468595,1659835389.3096864,1659835389.7722037,1659835390.2350783,1659835390.6978683,1659835391.1602693
55.0,54.7497,0.02040,5.65539e+01,5.66337e+01,5.66386e+01,5.66548e+01,5.66246e+01,5.66162e+01,5.66435e+01,5.66604e+01,5.66353e+01,5.66448e+01,3.26436e-06,1.93329e-06,1.85196e-06,1.58175e-06,2.08596e-06,2.22564e-06,1.77039e-06,1.48950e-06,1.90791e-06,1.74877e-06,1659835393.19141,1659835393.6540256,1659835394.1162627,1659835394.5796459,1659835395.0422196,1659835395.5043545,1659835395.9672189,1659835396.4299905,1659835396.8921707,1659835397.3549504
55.0,54.7498,0.02040,5.65564e+01,5.66346e+01,5.66391e+01,5.66547e+01,5.66239e+01,5.66164e+01,5.66429e+01,5.66606e+01,5.66351e+01,5.66406e+01,3.22406e-06,1.91968e-06,1.84582e-06,1.58600e-06,2.09908e-06,2.22330e-06,1.78223e-06,1.48787e-06,1.91162e-06,1.82049e-06,1659835399.379911,1659835399.842699,1659835400.305479,1659835400.7694058,1659835401.2320988,1659835401.6949103,1659835402.1578865,1659835402.6207304,1659835403.0821702,1659835403.5447106
55.0,54.7489,0.02040,5.65802e+01,5.66343e+01,5.66380e+01,5.66540e+01,5.66230e+01,5.66145e+01,5.66429e+01,5.66598e+01,5.66348e+01,5.66407e+01,2.81297e-06,1.91072e-06,1.84805e-06,1.58188e-06,2.09824e-06,2.23977e-06,1.76748e-06,1.48614e-06,1.90191e-06,1.80376e-06,1659835405.5710702,1659835406.0363376,1659835406.499041,1659835406.9618697,1659835407.4241621,1659835407.8869855,1659835408.3498697,1659835408.8121135,1659835409.274926,1659835409.737761
