Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1658993063.4832845, 55.0, 55.0, 1.0, 16000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),TsCH_1 (s),TsCH_2 (s),TsCH_3 (s),TsCH_4 (s),TsCH_5 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s)
55.0,54.7462,0.00630,5.54065e+01,5.61956e+01,5.60709e+01,5.60713e+01,5.66138e+01,5.65711e+01,5.65671e+01,5.65988e+01,5.66226e+01,5.65894e+01,5.66159e+01,2.23342e-05,9.17837e-06,1.12573e-05,1.12509e-05,2.20712e-06,2.91864e-06,2.98514e-06,2.45677e-06,2.06072e-06,2.61451e-06,2.17244e-06,1659014785.751972,1659014786.2147298,1659014786.6773665,1659014787.139978,1659014787.6027343,1659014788.0653174,1659014788.528099,1659014788.991201,1659014789.4538748,1659014789.9173658,1659014790.3800166
55.0,54.746,0.00630,5.54062e+01,5.61953e+01,5.60710e+01,5.60718e+01,5.66137e+01,5.65712e+01,5.65676e+01,5.65983e+01,5.66225e+01,5.65892e+01,5.66152e+01,2.23356e-05,9.18128e-06,1.12528e-05,1.12391e-05,2.20576e-06,2.91338e-06,2.97347e-06,2.46203e-06,2.05837e-06,2.61397e-06,2.18119e-06,1659014792.3979034,1659014792.861136,1659014793.3238208,1659014793.785331,1659014794.2486897,1659014794.711366,1659014795.1740763,1659014795.641804,1659014796.1050217,1659014796.5685754,1659014797.0343876
55.0,54.7462,0.00630,5.54064e+01,5.61954e+01,5.60708e+01,5.60718e+01,5.66138e+01,5.65711e+01,5.65674e+01,5.65985e+01,5.66226e+01,5.65901e+01,5.66046e+01,2.23361e-05,9.18153e-06,1.12589e-05,1.12435e-05,2.20662e-06,2.91924e-06,2.98140e-06,2.46149e-06,2.06127e-06,2.60268e-06,2.36111e-06,1659014799.0551085,1659014799.517408,1659014799.980095,1659014800.442714,1659014800.9051664,1659014801.3679214,1659014801.8311799,1659014802.2935863,1659014802.7570074,1659014803.2197857,1659014803.6825345
55.0,54.7459,0.00630,5.54061e+01,5.61951e+01,5.60699e+01,5.60719e+01,5.66140e+01,5.65694e+01,5.65698e+01,5.65985e+01,5.66218e+01,5.65882e+01,5.66002e+01,2.23350e-05,9.18156e-06,1.12701e-05,1.12365e-05,2.19907e-06,2.94254e-06,2.93652e-06,2.45781e-06,2.06964e-06,2.62917e-06,2.42843e-06,1659014805.6944754,1659014806.1570945,1659014806.619874,1659014807.0852358,1659014807.5490222,1659014808.0118475,1659014808.474572,1659014808.9371276,1659014809.399956,1659014809.8627048,1659014810.3252666
55.0,54.7461,0.00630,5.54063e+01,5.61956e+01,5.60712e+01,5.60713e+01,5.66143e+01,5.65705e+01,5.65708e+01,5.65979e+01,5.66224e+01,5.65889e+01,5.66050e+01,2.23348e-05,9.17735e-06,1.12504e-05,1.12497e-05,2.19658e-06,2.92762e-06,2.92207e-06,2.47115e-06,2.06214e-06,2.62055e-06,2.35226e-06,1659014812.341144,1659014812.8039484,1659014813.2666924,1659014813.729105,1659014814.1918738,1659014814.6547418,1659014815.117174,1659014815.5799053,1659014816.0413344,1659014816.504133,1659014816.96642
55.0,54.7461,0.00630,5.54063e+01,5.61955e+01,5.60705e+01,5.60722e+01,5.66143e+01,5.65706e+01,5.65653e+01,5.65983e+01,5.66219e+01,5.65893e+01,5.66014e+01,2.23363e-05,9.17899e-06,1.12623e-05,1.12339e-05,2.19647e-06,2.92525e-06,3.01420e-06,2.46336e-06,2.06985e-06,2.61467e-06,2.41270e-06,1659014818.985198,1659014819.4480355,1659014819.9095008,1659014820.3728364,1659014820.8356192,1659014821.2990057,1659014821.761714,1659014822.2255275,1659014822.688623,1659014823.1524754,1659014823.6150672
55.0,54.7466,0.00630,5.54067e+01,5.61959e+01,5.60714e+01,5.60724e+01,5.66144e+01,5.65714e+01,5.65657e+01,5.65992e+01,5.66228e+01,5.65890e+01,5.66014e+01,2.23370e-05,9.18084e-06,1.12564e-05,1.12387e-05,2.20447e-06,2.92095e-06,3.01525e-06,2.45670e-06,2.06432e-06,2.62759e-06,2.42117e-06,1659014825.632993,1659014826.0956643,1659014826.5586486,1659014827.0211096,1659014827.4838197,1659014827.9465973,1659014828.4092784,1659014828.8720186,1659014829.3348968,1659014829.7972944,1659014830.2649574
55.0,54.7462,0.00630,5.54064e+01,5.61959e+01,5.60708e+01,5.60725e+01,5.66139e+01,5.65715e+01,5.65664e+01,5.65987e+01,5.66226e+01,5.65895e+01,5.66010e+01,2.23361e-05,9.17405e-06,1.12600e-05,1.12305e-05,2.20519e-06,2.91210e-06,2.99665e-06,2.45958e-06,2.06000e-06,2.61281e-06,2.42038e-06,1659014832.279798,1659014832.7425816,1659014833.2051475,1659014833.6677947,1659014834.130393,1659014834.5932052,1659014835.0558324,1659014835.5187151,1659014835.9811966,1659014836.4462416,1659014836.909507
55.0,54.7462,0.00630,5.54065e+01,5.61957e+01,5.60706e+01,5.60718e+01,5.66142e+01,5.65702e+01,5.65657e+01,5.65987e+01,5.66225e+01,5.65891e+01,5.66014e+01,2.23343e-05,9.17696e-06,1.12636e-05,1.12429e-05,2.20077e-06,2.93427e-06,3.00865e-06,2.45935e-06,2.06271e-06,2.61829e-06,2.41457e-06,1659014838.9292784,1659014839.3942807,1659014839.8573396,1659014840.325244,1659014840.788067,1659014841.2507563,1659014841.713211,1659014842.1781907,1659014842.6412196,1659014843.1039045,1659014843.5668054
55.0,54.7471,0.00630,5.54073e+01,5.61964e+01,5.60716e+01,5.60732e+01,5.66150e+01,5.65721e+01,5.65680e+01,5.65993e+01,5.66234e+01,5.65896e+01,5.66056e+01,2.23354e-05,9.18009e-06,1.12619e-05,1.12340e-05,2.20236e-06,2.91762e-06,2.98618e-06,2.46387e-06,2.06185e-06,2.62567e-06,2.35975e-06,1659014845.5890727,1659014846.0517213,1659014846.5133834,1659014846.9760933,1659014847.4388084,1659014847.9013178,1659014848.3639932,1659014848.8266284,1659014849.28923,1659014849.7518635,1659014850.2146356
55.0,54.7466,0.00630,5.54069e+01,5.61956e+01,5.60703e+01,5.60719e+01,5.66147e+01,5.65726e+01,5.65700e+01,5.65984e+01,5.66227e+01,5.65894e+01,5.66049e+01,2.23340e-05,9.18550e-06,1.12743e-05,1.12483e-05,2.19840e-06,2.90145e-06,2.94456e-06,2.47128e-06,2.06489e-06,2.62029e-06,2.36229e-06,1659014852.2413342,1659014852.704015,1659014853.16726,1659014853.6296687,1659014854.0932913,1659014854.5559537,1659014855.0186985,1659014855.4810662,1659014855.9438384,1659014856.4066021,1659014856.8691123
55.0,54.746,0.00630,5.54062e+01,5.61952e+01,5.60702e+01,5.60713e+01,5.66142e+01,5.65729e+01,5.65695e+01,5.65985e+01,5.66220e+01,5.65890e+01,5.66044e+01,2.23362e-05,9.18311e-06,1.12667e-05,1.12484e-05,2.19784e-06,2.88588e-06,2.94219e-06,2.45887e-06,2.06648e-06,2.61716e-06,2.36006e-06,1659014858.9085178,1659014859.3714168,1659014859.834664,1659014860.297297,1659014860.767081,1659014861.2293098,1659014861.691959,1659014862.1547081,1659014862.6172743,1659014863.0800767,1659014863.5427377
55.0,54.7462,0.00630,5.54065e+01,5.61953e+01,5.60702e+01,5.60715e+01,5.66139e+01,5.65713e+01,5.65718e+01,5.65979e+01,5.66225e+01,5.65893e+01,5.66009e+01,2.23341e-05,9.18395e-06,1.12689e-05,1.12482e-05,2.20550e-06,2.91598e-06,2.90717e-06,2.47248e-06,2.06152e-06,2.61490e-06,2.42220e-06,1659014865.5601366,1659014866.0222964,1659014866.4856496,1659014866.9488044,1659014867.4115267,1659014867.8742354,1659014868.3374004,1659014868.800974,1659014869.2635667,1659014869.7261379,1659014870.1892078
55.0,54.7463,0.00630,5.54066e+01,5.61955e+01,5.60703e+01,5.60721e+01,5.66142e+01,5.65713e+01,5.65657e+01,5.65992e+01,5.66225e+01,5.65900e+01,5.66152e+01,2.23335e-05,9.18301e-06,1.12694e-05,1.12394e-05,2.20151e-06,2.91657e-06,3.01052e-06,2.45228e-06,2.06398e-06,2.60551e-06,2.18608e-06,1659014872.2097003,1659014872.6729457,1659014873.135545,1659014873.5981984,1659014874.061419,1659014874.5240898,1659014874.9869347,1659014875.4492688,1659014875.912022,1659014876.37478,1659014876.837232
55.0,54.7467,0.00630,5.54070e+01,5.61958e+01,5.60702e+01,5.60727e+01,5.66147e+01,5.65717e+01,5.65678e+01,5.65990e+01,5.66225e+01,5.65900e+01,5.66161e+01,2.23337e-05,9.18475e-06,1.12775e-05,1.12362e-05,2.19981e-06,2.91807e-06,2.98287e-06,2.46262e-06,2.07060e-06,2.61290e-06,2.17776e-06,1659014878.856761,1659014879.3195996,1659014879.7823408,1659014880.2458804,1659014880.7090762,1659014881.1718204,1659014881.6347263,1659014882.0969696,1659014882.559766,1659014883.022565,1659014883.485027
55.0,54.7458,0.00630,5.54061e+01,5.61956e+01,5.60704e+01,5.60718e+01,5.66138e+01,5.65690e+01,5.65715e+01,5.65974e+01,5.66219e+01,5.65890e+01,5.66147e+01,2.23343e-05,9.17299e-06,1.12590e-05,1.12354e-05,2.19974e-06,2.94778e-06,2.90656e-06,2.47393e-06,2.06625e-06,2.61468e-06,2.18500e-06,1659014885.5119119,1659014885.9746158,1659014886.4370596,1659014886.899919,1659014887.3626149,1659014887.825236,1659014888.288054,1659014888.7507215,1659014889.213134,1659014889.6759024,1659014890.1408951
55.0,54.7466,0.00630,5.54068e+01,5.61960e+01,5.60711e+01,5.60722e+01,5.66152e+01,5.65710e+01,5.65682e+01,5.65984e+01,5.66231e+01,5.65892e+01,5.66016e+01,2.23348e-05,9.17976e-06,1.12616e-05,1.12426e-05,2.19116e-06,2.92719e-06,2.97454e-06,2.47068e-06,2.05898e-06,2.62362e-06,2.41693e-06,1659014892.1695979,1659014892.6329868,1659014893.095819,1659014893.558449,1659014894.021014,1659014894.4839208,1659014894.947182,1659014895.4098017,1659014895.8730917,1659014896.335916,1659014896.798685
55.0,54.7462,0.00630,5.54065e+01,5.61957e+01,5.60704e+01,5.60720e+01,5.66144e+01,5.65705e+01,5.65705e+01,5.65984e+01,5.66225e+01,5.65898e+01,5.66056e+01,2.23346e-05,9.17796e-06,1.12670e-05,1.12397e-05,2.19714e-06,2.92954e-06,2.92847e-06,2.46467e-06,2.06228e-06,2.60739e-06,2.34423e-06,1659014898.8151042,1659014899.2776082,1659014899.740649,1659014900.2034132,1659014900.6655824,1659014901.1291065,1659014901.5919049,1659014902.0547776,1659014902.5169709,1659014902.9810429,1659014903.4438033
55.0,54.7469,0.00630,5.54071e+01,5.61962e+01,5.60706e+01,5.60723e+01,5.66151e+01,5.65701e+01,5.65714e+01,5.65994e+01,5.66232e+01,5.65901e+01,5.66055e+01,2.23349e-05,9.18078e-06,1.12738e-05,1.12464e-05,2.19730e-06,2.94723e-06,2.92550e-06,2.45940e-06,2.06262e-06,2.61403e-06,2.35795e-06,1659014905.4644487,1659014905.9280035,1659014906.391187,1659014906.8537655,1659014907.3171856,1659014907.7799103,1659014908.242589,1659014908.7050536,1659014909.1678822,1659014909.630518,1659014910.0959373
55.0,54.7466,0.00630,5.54068e+01,5.61957e+01,5.60712e+01,5.60722e+01,5.66148e+01,5.65721e+01,5.65648e+01,5.65985e+01,5.66232e+01,5.65894e+01,5.66017e+01,2.23353e-05,9.18360e-06,1.12590e-05,1.12432e-05,2.19681e-06,2.90836e-06,3.03109e-06,2.46943e-06,2.05709e-06,2.62136e-06,2.41631e-06,1659014912.1120102,1659014912.575083,1659014913.0373294,1659014913.5000024,1659014913.9628897,1659014914.4252944,1659014914.8881292,1659014915.350921,1659014915.8132324,1659014916.2760172,1659014916.7389297
55.0,54.7466,0.00630,5.54070e+01,5.61954e+01,5.60708e+01,5.60719e+01,5.66148e+01,5.65717e+01,5.65682e+01,5.65990e+01,5.66223e+01,5.65895e+01,5.66052e+01,2.23329e-05,9.18858e-06,1.12657e-05,1.12486e-05,2.19673e-06,2.91582e-06,2.97455e-06,2.46132e-06,2.07283e-06,2.61894e-06,2.35764e-06,1659014918.7599683,1659014919.2227378,1659014919.6856043,1659014920.14863,1659014920.6127846,1659014921.0756023,1659014921.5384362,1659014922.001041,1659014922.465007,1659014922.9277854,1659014923.391062
55.0,54.7462,0.00630,5.54064e+01,5.61961e+01,5.60706e+01,5.60725e+01,5.66140e+01,5.65715e+01,5.65654e+01,5.65984e+01,5.66229e+01,5.65893e+01,5.66011e+01,2.23350e-05,9.17083e-06,1.12621e-05,1.12307e-05,2.20344e-06,2.91217e-06,3.01367e-06,2.46454e-06,2.05528e-06,2.61599e-06,2.41964e-06,1659014925.4208655,1659014925.8837,1659014926.346261,1659014926.8093274,1659014927.272369,1659014927.7367508,1659014928.199383,1659014928.6628435,1659014929.1251452,1659014929.5880182,1659014930.0506892
55.0,54.7461,0.00630,5.54063e+01,5.61957e+01,5.60703e+01,5.60716e+01,5.66139e+01,5.65711e+01,5.65710e+01,5.65983e+01,5.66220e+01,5.65883e+01,5.66009e+01,2.23358e-05,9.17499e-06,1.12663e-05,1.12437e-05,2.20364e-06,2.91693e-06,2.91899e-06,2.46344e-06,2.06908e-06,2.63078e-06,2.42003e-06,1659014932.0738754,1659014932.5416813,1659014933.0067701,1659014933.4692504,1659014933.9319117,1659014934.3968353,1659014934.8597631,1659014935.3225222,1659014935.785044,1659014936.2479374,1659014936.71063
55.0,54.7462,0.00630,5.54064e+01,5.61953e+01,5.60707e+01,5.60712e+01,5.66144e+01,5.65704e+01,5.65668e+01,5.65983e+01,5.66224e+01,5.65896e+01,5.66020e+01,2.23352e-05,9.18321e-06,1.12610e-05,1.12529e-05,2.19768e-06,2.93036e-06,2.99081e-06,2.46573e-06,2.06367e-06,2.61056e-06,2.40377e-06,1659014938.7328634,1659014939.1958594,1659014939.6585577,1659014940.1210647,1659014940.5838766,1659014941.0467138,1659014941.5091295,1659014941.9718213,1659014942.43465,1659014942.8970826,1659014943.3597736
55.0,54.7459,0.00630,5.54061e+01,5.61952e+01,5.60705e+01,5.60720e+01,5.66140e+01,5.65696e+01,5.65672e+01,5.65979e+01,5.66215e+01,5.65897e+01,5.66012e+01,2.23355e-05,9.18052e-06,1.12588e-05,1.12339e-05,2.19946e-06,2.93911e-06,2.97935e-06,2.46675e-06,2.07322e-06,2.60406e-06,2.41173e-06,1659014945.3908021,1659014945.8531878,1659014946.315834,1659014946.7787018,1659014947.241042,1659014947.703685,1659014948.1652892,1659014948.629568,1659014949.092646,1659014949.555353,1659014950.0176027
55.0,54.7451,0.00630,5.54054e+01,5.61945e+01,5.60701e+01,5.60703e+01,5.66134e+01,5.65707e+01,5.65633e+01,5.65984e+01,5.66214e+01,5.65874e+01,5.66005e+01,2.23341e-05,9.17975e-06,1.12532e-05,1.12499e-05,2.19634e-06,2.90820e-06,3.03083e-06,2.44493e-06,2.06287e-06,2.62958e-06,2.41044e-06,1659014952.0496993,1659014952.5130389,1659014952.9757795,1659014953.4385686,1659014953.9011579,1659014954.3639376,1659014954.8265977,1659014955.2891095,1659014955.7520285,1659014956.2147799,1659014956.6830888
55.0,54.7456,0.00630,5.54058e+01,5.61949e+01,5.60699e+01,5.60707e+01,5.66136e+01,5.65691e+01,5.65655e+01,5.65973e+01,5.66218e+01,5.65885e+01,5.66038e+01,2.23360e-05,9.18062e-06,1.12651e-05,1.12506e-05,2.19987e-06,2.94194e-06,3.00218e-06,2.47304e-06,2.06328e-06,2.61896e-06,2.36372e-06,1659014958.700758,1659014959.1633794,1659014959.626458,1659014960.0892203,1659014960.5520916,1659014961.0147395,1659014961.477013,1659014961.939828,1659014962.402541,1659014962.8650322,1659014963.3279133
55.0,54.7455,0.00630,5.54057e+01,5.61945e+01,5.60700e+01,5.60711e+01,5.66137e+01,5.65709e+01,5.65659e+01,5.65976e+01,5.66213e+01,5.65885e+01,5.66048e+01,2.23354e-05,9.18558e-06,1.12606e-05,1.12433e-05,2.19665e-06,2.91138e-06,2.99372e-06,2.46624e-06,2.07012e-06,2.61770e-06,2.34489e-06,1659014965.3479538,1659014965.810753,1659014966.2733526,1659014966.741114,1659014967.2037704,1659014967.6660516,1659014968.1291316,1659014968.5918827,1659014969.05448,1659014969.5171938,1659014969.9800763
55.0,54.7453,0.00630,5.54055e+01,5.61947e+01,5.60693e+01,5.60711e+01,5.66137e+01,5.65695e+01,5.65644e+01,5.65977e+01,5.66217e+01,5.65882e+01,5.66044e+01,2.23355e-05,9.17820e-06,1.12700e-05,1.12402e-05,2.19407e-06,2.93126e-06,3.01508e-06,2.46109e-06,2.06083e-06,2.61956e-06,2.34827e-06,1659014972.004829,1659014972.467721,1659014972.9303977,1659014973.3931568,1659014973.8560193,1659014974.3188124,1659014974.7815006,1659014975.2448316,1659014975.7075365,1659014976.1729429,1659014976.6355672
55.0,54.746,0.00630,5.54062e+01,5.61952e+01,5.60705e+01,5.60719e+01,5.66142e+01,5.65705e+01,5.65668e+01,5.65985e+01,5.66227e+01,5.65890e+01,5.66011e+01,2.23354e-05,9.18292e-06,1.12620e-05,1.12379e-05,2.19795e-06,2.92600e-06,2.98774e-06,2.45898e-06,2.05492e-06,2.61722e-06,2.41514e-06,1659014978.664806,1659014979.1285992,1659014979.5935714,1659014980.0569136,1659014980.5195355,1659014980.98411,1659014981.445632,1659014981.9086814,1659014982.3711865,1659014982.8340766,1659014983.2970278
55.0,54.7456,0.00630,5.54058e+01,5.61951e+01,5.60702e+01,5.60717e+01,5.66137e+01,5.65712e+01,5.65639e+01,5.65977e+01,5.66217e+01,5.65884e+01,5.66004e+01,2.23348e-05,9.17811e-06,1.12592e-05,1.12346e-05,2.19909e-06,2.90688e-06,3.02987e-06,2.46627e-06,2.06521e-06,2.62049e-06,2.42141e-06,1659014985.340121,1659014985.8055007,1659014986.2686574,1659014986.731351,1659014987.19359,1659014987.6567717,1659014988.1222014,1659014988.5854266,1659014989.0482533,1659014989.5109067,1659014989.9760761
55.0,54.745,0.00630,5.54053e+01,5.61944e+01,5.60695e+01,5.60700e+01,5.66130e+01,5.65701e+01,5.65686e+01,5.65971e+01,5.66207e+01,5.65883e+01,5.65996e+01,2.23334e-05,9.17946e-06,1.12612e-05,1.12536e-05,2.20095e-06,2.91574e-06,2.94149e-06,2.46511e-06,2.07288e-06,2.61266e-06,2.42345e-06,1659014992.0124335,1659014992.475056,1659014992.9400527,1659014993.4028535,1659014993.8651786,1659014994.327919,1659014994.7908869,1659014995.2520874,1659014995.7147355,1659014996.177244,1659014996.6398683
55.0,54.7451,0.00630,5.54053e+01,5.61942e+01,5.60697e+01,5.60709e+01,5.66132e+01,5.65699e+01,5.65651e+01,5.65973e+01,5.66210e+01,5.65881e+01,5.66043e+01,2.23354e-05,9.18326e-06,1.12591e-05,1.12388e-05,2.19874e-06,2.92043e-06,3.00129e-06,2.46464e-06,2.06904e-06,2.61689e-06,2.34714e-06,1659014998.6679554,1659014999.1307242,1659014999.5933197,1659015000.056768,1659015000.5207775,1659015000.9856057,1659015001.4489882,1659015001.9161472,1659015002.3840816,1659015002.849328,1659015003.3119724
55.0,54.7453,0.00630,5.54056e+01,5.61945e+01,5.60696e+01,5.60709e+01,5.66129e+01,5.65674e+01,5.65634e+01,5.65980e+01,5.66205e+01,5.65884e+01,5.66008e+01,2.23339e-05,9.18218e-06,1.12652e-05,1.12427e-05,2.20719e-06,2.96571e-06,3.03176e-06,2.45536e-06,2.08119e-06,2.61634e-06,2.40924e-06,1659015005.3391626,1659015005.8015666,1659015006.2648065,1659015006.727636,1659015007.1905339,1659015007.6530492,1659015008.1156976,1659015008.5785563,1659015009.041097,1659015009.503773,1659015009.966618
55.0,54.745,0.00630,5.54052e+01,5.61944e+01,5.60695e+01,5.60709e+01,5.66132e+01,5.65695e+01,5.65688e+01,5.65976e+01,5.66210e+01,5.65879e+01,5.66033e+01,2.23363e-05,9.17961e-06,1.12605e-05,1.12376e-05,2.19734e-06,2.92513e-06,2.93706e-06,2.45765e-06,2.06646e-06,2.61889e-06,2.36165e-06,1659015011.9848828,1659015012.4475722,1659015012.910395,1659015013.373079,1659015013.8357391,1659015014.2986162,1659015014.7640414,1659015015.226707,1659015015.6892216,1659015016.1519663,1659015016.6135302
55.0,54.7452,0.00630,5.54053e+01,5.61950e+01,5.60700e+01,5.60709e+01,5.66132e+01,5.65708e+01,5.65694e+01,5.65974e+01,5.66212e+01,5.65885e+01,5.65996e+01,2.23373e-05,9.17199e-06,1.12554e-05,1.12414e-05,2.20008e-06,2.90780e-06,2.92996e-06,2.46347e-06,2.06768e-06,2.61224e-06,2.42673e-06,1659015018.629852,1659015019.0934803,1659015019.5582693,1659015020.0216935,1659015020.4849465,1659015020.9477463,1659015021.410435,1659015021.872996,1659015022.3357043,1659015022.7984352,1659015023.2611523
55.0,54.7451,0.00630,5.54053e+01,5.61944e+01,5.60698e+01,5.60702e+01,5.66125e+01,5.65700e+01,5.65696e+01,5.65968e+01,5.66210e+01,5.65883e+01,5.66148e+01,2.23358e-05,9.18043e-06,1.12585e-05,1.12513e-05,2.21050e-06,2.91847e-06,2.92500e-06,2.47228e-06,2.06897e-06,2.61421e-06,2.17220e-06,1659015025.2769213,1659015025.7395153,1659015026.2024512,1659015026.6657035,1659015027.128928,1659015027.5914378,1659015028.0569243,1659015028.5194733,1659015028.9847581,1659015029.4476087,1659015029.9104018
55.0,54.7459,0.00630,5.54060e+01,5.61951e+01,5.60705e+01,5.60717e+01,5.66139e+01,5.65700e+01,5.65710e+01,5.65983e+01,5.66218e+01,5.65897e+01,5.66147e+01,2.23367e-05,9.18211e-06,1.12588e-05,1.12389e-05,2.20018e-06,2.93189e-06,2.91517e-06,2.46068e-06,2.06828e-06,2.60386e-06,2.18671e-06,1659015031.926743,1659015032.390439,1659015032.8529637,1659015033.3156815,1659015033.7785707,1659015034.2411613,1659015034.7038713,1659015035.1688833,1659015035.6316504,1659015036.0944026,1659015036.5570116
55.0,54.7456,0.00630,5.54058e+01,5.61949e+01,5.60699e+01,5.60712e+01,5.66136e+01,5.65707e+01,5.65650e+01,5.65974e+01,5.66216e+01,5.65891e+01,5.66145e+01,2.23359e-05,9.18025e-06,1.12638e-05,1.12426e-05,2.20008e-06,2.91643e-06,3.01037e-06,2.47031e-06,2.06678e-06,2.60980e-06,2.18481e-06,1659015038.5731452,1659015039.035736,1659015039.498503,1659015039.9611423,1659015040.4237466,1659015040.886286,1659015041.349911,1659015041.8131392,1659015042.2759943,1659015042.7387662,1659015043.201095
55.0,54.7452,0.00630,5.54055e+01,5.61946e+01,5.60698e+01,5.60708e+01,5.66133e+01,5.65700e+01,5.65660e+01,5.65980e+01,5.66209e+01,5.65887e+01,5.66148e+01,2.23332e-05,9.17970e-06,1.12603e-05,1.12424e-05,2.19853e-06,2.92048e-06,2.98692e-06,2.45323e-06,2.07164e-06,2.60978e-06,2.17399e-06,1659015045.22106,1659015045.6853287,1659015046.1478903,1659015046.6127145,1659015047.3371933,1659015047.7999501,1659015048.2627301,1659015048.7253625,1659015049.187916,1659015049.6494613,1659015050.1120481
55.0,54.7455,0.00630,5.54057e+01,5.61946e+01,5.60702e+01,5.60713e+01,5.66139e+01,5.65697e+01,5.65655e+01,5.65979e+01,5.66211e+01,5.65876e+01,5.66146e+01,2.23353e-05,9.18461e-06,1.12573e-05,1.12403e-05,2.19360e-06,2.93037e-06,3.00120e-06,2.46068e-06,2.07379e-06,2.63183e-06,2.18152e-06,1659015052.1290436,1659015052.5934587,1659015053.0567849,1659015053.5205457,1659015053.9839828,1659015054.4466975,1659015054.9092867,1659015055.372027,1659015055.8347383,1659015056.2973766,1659015056.763978
55.0,54.7455,0.00630,5.54057e+01,5.61947e+01,5.60698e+01,5.60711e+01,5.66139e+01,5.65702e+01,5.65659e+01,5.65986e+01,5.66209e+01,5.65876e+01,5.66147e+01,2.23360e-05,9.18231e-06,1.12647e-05,1.12421e-05,2.19393e-06,2.92282e-06,2.99417e-06,2.44970e-06,2.07664e-06,2.63151e-06,2.18096e-06,1659015058.785841,1659015059.2493508,1659015059.7119236,1659015060.1745987,1659015060.6370757,1659015061.0999734,1659015061.562714,1659015062.0250537,1659015062.4878237,1659015062.9505546,1659015063.4129343
55.0,54.7456,0.00630,5.54059e+01,5.61949e+01,5.60706e+01,5.60717e+01,5.66135e+01,5.65705e+01,5.65645e+01,5.65985e+01,5.66212e+01,5.65891e+01,5.66145e+01,2.23337e-05,9.17998e-06,1.12528e-05,1.12341e-05,2.20200e-06,2.91885e-06,3.01856e-06,2.45307e-06,2.07394e-06,2.60909e-06,2.18589e-06,1659015065.4485493,1659015065.912006,1659015066.3734367,1659015066.8362634,1659015067.2988439,1659015067.7641313,1659015068.2269213,1659015068.6891732,1659015069.1518035,1659015069.6143913,1659015070.0771048
55.0,54.7455,0.00630,5.54057e+01,5.61947e+01,5.60704e+01,5.60718e+01,5.66136e+01,5.65708e+01,5.65701e+01,5.65981e+01,5.66216e+01,5.65886e+01,5.66149e+01,2.23348e-05,9.18269e-06,1.12541e-05,1.12315e-05,2.19937e-06,2.91182e-06,2.92334e-06,2.45653e-06,2.06606e-06,2.61591e-06,2.17786e-06,1659015072.101389,1659015072.5641615,1659015073.02683,1659015073.4892433,1659015073.9519815,1659015074.414756,1659015074.8772478,1659015075.3425725,1659015075.8052378,1659015076.2679286,1659015076.7305346
55.0,54.7453,0.00630,5.54055e+01,5.61946e+01,5.60699e+01,5.60714e+01,5.66135e+01,5.65700e+01,5.65699e+01,5.65978e+01,5.66215e+01,5.65881e+01,5.66143e+01,2.23355e-05,9.17988e-06,1.12595e-05,1.12347e-05,2.19783e-06,2.92232e-06,2.92360e-06,2.45963e-06,2.06370e-06,2.62138e-06,2.18307e-06,1659015078.7495162,1659015079.21301,1659015079.6756654,1659015080.1383622,1659015080.6011095,1659015081.0637035,1659015081.526446,1659015081.98915,1659015082.4518785,1659015082.9146667,1659015083.3770783
