Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659607998.5577476, 51.0, 51.0, 0.1, 800000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7301,0.00290,5.27277e+01,5.27298e+01,5.27295e+01,5.27266e+01,5.27052e+01,5.27293e+01,5.27297e+01,5.27299e+01,5.27297e+01,5.27296e+01,4.07596e-08,5.32468e-09,1.05500e-08,5.76178e-08,4.15812e-07,1.36991e-08,7.15256e-09,3.71536e-09,6.19888e-09,7.61946e-09,1659621186.7938426,1659621187.256179,1659621187.7190402,1659621188.1815631,1659621188.64414,1659621189.1068401,1659621189.5694718,1659621190.031964,1659621190.494604,1659621190.9572473
51.0,50.7305,0.00290,5.27277e+01,5.27299e+01,5.27301e+01,5.27266e+01,5.27083e+01,5.27298e+01,5.27300e+01,5.27302e+01,5.27302e+01,5.27301e+01,4.59651e-08,9.90431e-09,6.02007e-09,6.45320e-08,3.69489e-07,1.18017e-08,7.89762e-09,5.07633e-09,5.18560e-09,6.29822e-09,1659621192.9694705,1659621193.4319634,1659621193.8945565,1659621194.3572137,1659621194.8206604,1659621195.2838438,1659621195.7464633,1659621196.2092502,1659621196.6726067,1659621197.1363406
51.0,50.7298,0.00290,5.27274e+01,5.27295e+01,5.27295e+01,5.27259e+01,5.27081e+01,5.27290e+01,5.27293e+01,5.27296e+01,5.27295e+01,5.27294e+01,4.07596e-08,5.67238e-09,5.64257e-09,6.44426e-08,3.62386e-07,1.27852e-08,7.95722e-09,3.23852e-09,5.78165e-09,7.10289e-09,1659621199.1550546,1659621199.617864,1659621200.0800989,1659621200.5426629,1659621201.005704,1659621201.4680138,1659621201.9315784,1659621202.3943377,1659621202.8564813,1659621203.3196256
51.0,50.7304,0.00290,5.27277e+01,5.27302e+01,5.27299e+01,5.27266e+01,5.27072e+01,5.27296e+01,5.27300e+01,5.27301e+01,5.27300e+01,5.27299e+01,4.51605e-08,3.64582e-09,7.76847e-09,6.34094e-08,3.86794e-07,1.39674e-08,7.49032e-09,5.75185e-09,5.84126e-09,7.65920e-09,1659621205.3277986,1659621205.7905002,1659621206.2532747,1659621206.7166135,1659621207.1799543,1659621207.6444085,1659621208.1071465,1659621208.569793,1659621209.0321467,1659621209.494831
51.0,50.7302,0.00290,5.27278e+01,5.27300e+01,5.27298e+01,5.27264e+01,5.27089e+01,5.27293e+01,5.27297e+01,5.27298e+01,5.27300e+01,5.27297e+01,4.00543e-08,4.09285e-09,7.01348e-09,6.31511e-08,3.54926e-07,1.55369e-08,7.55986e-09,6.34789e-09,3.34779e-09,7.80821e-09,1659621211.5010955,1659621211.9669223,1659621212.4295247,1659621212.9002569,1659621213.3630614,1659621213.8257184,1659621214.2882135,1659621214.7508588,1659621215.2135887,1659621215.676076
51.0,50.7304,0.00290,5.27296e+01,5.27301e+01,5.27300e+01,5.27244e+01,5.26799e+01,5.27295e+01,5.27298e+01,5.27301e+01,5.27302e+01,5.27299e+01,1.41561e-08,5.36442e-09,5.88099e-09,1.00434e-07,8.42690e-07,1.50601e-08,9.93411e-09,5.54323e-09,3.16898e-09,8.83142e-09,1659621217.687761,1659621218.1519976,1659621218.615634,1659621219.07809,1659621219.540198,1659621220.0039935,1659621220.4667854,1659621220.929381,1659621221.391981,1659621221.8546822
51.0,50.7302,0.00290,5.27293e+01,5.27299e+01,5.27298e+01,5.27239e+01,5.26809e+01,5.27293e+01,5.27298e+01,5.27299e+01,5.27300e+01,5.27297e+01,1.48416e-08,4.71870e-09,7.35124e-09,1.05421e-07,8.22365e-07,1.45137e-08,7.08302e-09,4.82798e-09,2.78155e-09,8.90096e-09,1659621223.8674328,1659621224.3324785,1659621224.7960334,1659621225.258673,1659621225.7211728,1659621226.1843302,1659621226.6469061,1659621227.1095235,1659621227.5720367,1659621228.0391538
51.0,50.7304,0.00290,5.27295e+01,5.27301e+01,5.27300e+01,5.27236e+01,5.26816e+01,5.27296e+01,5.27301e+01,5.27301e+01,5.27302e+01,5.27299e+01,1.46329e-08,4.80811e-09,7.04328e-09,1.12702e-07,8.13305e-07,1.29441e-08,5.39422e-09,4.53989e-09,4.01338e-09,9.00030e-09,1659621230.0629578,1659621230.524355,1659621230.9870386,1659621231.4496295,1659621231.9120698,1659621232.374823,1659621232.8374221,1659621233.3011298,1659621233.7682586,1659621234.2309246
51.0,50.732,0.00290,5.27312e+01,5.27316e+01,5.27315e+01,5.27264e+01,5.26829e+01,5.27311e+01,5.27316e+01,5.27317e+01,5.27317e+01,5.27316e+01,1.30037e-08,7.00355e-09,7.85788e-09,9.39270e-08,8.18213e-07,1.44740e-08,7.35124e-09,5.25514e-09,5.35448e-09,6.60618e-09,1659621236.251719,1659621236.7155955,1659621237.1782207,1659621237.6403654,1659621238.1030188,1659621238.5679326,1659621239.0305803,1659621239.4932876,1659621239.9566565,1659621240.419789
51.0,50.7313,0.00290,5.27305e+01,5.27309e+01,5.27308e+01,5.27248e+01,5.26802e+01,5.27304e+01,5.27308e+01,5.27310e+01,5.27311e+01,5.27308e+01,1.36296e-08,6.44724e-09,8.38439e-09,1.08778e-07,8.51105e-07,1.56264e-08,8.54333e-09,5.44389e-09,3.55641e-09,8.03669e-09,1659621242.4360564,1659621242.8986943,1659621243.3613553,1659621243.8254688,1659621244.288148,1659621244.7507746,1659621245.2121003,1659621245.6749513,1659621246.1374683,1659621246.5999274
51.0,50.7297,0.00290,5.27291e+01,5.27295e+01,5.27292e+01,5.27234e+01,5.26702e+01,5.27289e+01,5.27293e+01,5.27293e+01,5.27295e+01,5.27295e+01,9.55661e-09,2.87096e-09,8.08636e-09,1.05848e-07,9.91742e-07,1.29938e-08,6.91414e-09,6.42737e-09,4.05312e-09,4.06305e-09,1659621248.6096272,1659621249.071997,1659621249.5345018,1659621249.9972649,1659621250.4603589,1659621250.9228103,1659621251.3855596,1659621251.8481922,1659621252.31076,1659621252.7733023
51.0,50.7301,0.00290,5.27296e+01,5.27297e+01,5.27296e+01,5.27233e+01,5.26726e+01,5.27292e+01,5.27296e+01,5.27297e+01,5.27298e+01,5.27297e+01,7.69893e-09,6.11941e-09,7.64926e-09,1.12832e-07,9.58790e-07,1.51793e-08,8.48373e-09,7.34131e-09,5.78165e-09,6.62605e-09,1659621254.7855299,1659621255.247957,1659621255.7105143,1659621256.173416,1659621256.6359675,1659621257.0986085,1659621257.5612235,1659621258.0282993,1659621258.490944,1659621258.9522772
51.0,50.7296,0.00290,5.27289e+01,5.27291e+01,5.27291e+01,5.27231e+01,5.26695e+01,5.27287e+01,5.27292e+01,5.27292e+01,5.27293e+01,5.27292e+01,1.24077e-08,7.51019e-09,8.81155e-09,1.07735e-07,1.00213e-06,1.42554e-08,7.29163e-09,6.99361e-09,4.89751e-09,6.33796e-09,1659621260.9714978,1659621261.4333737,1659621261.8961327,1659621262.361354,1659621262.8246582,1659621263.2877796,1659621263.7504234,1659621264.2124493,1659621264.675843,1659621265.1386487
51.0,50.7305,0.00290,5.27299e+01,5.27301e+01,5.27301e+01,5.27235e+01,5.26704e+01,5.27297e+01,5.27301e+01,5.27301e+01,5.27302e+01,5.27302e+01,9.18905e-09,6.19888e-09,7.30157e-09,1.16726e-07,1.00125e-06,1.36296e-08,7.30157e-09,6.10948e-09,4.82798e-09,5.76178e-09,1659621267.1464307,1659621267.609038,1659621268.072245,1659621268.5356958,1659621268.9983125,1659621269.4607286,1659621269.9240468,1659621270.386779,1659621270.8499963,1659621271.3125606
51.0,50.7304,0.00290,5.27297e+01,5.27300e+01,5.27299e+01,5.27240e+01,5.26723e+01,5.27295e+01,5.27299e+01,5.27301e+01,5.27303e+01,5.27301e+01,1.09275e-08,6.18895e-09,8.52346e-09,1.07159e-07,9.68277e-07,1.47621e-08,7.56979e-09,4.67896e-09,2.09610e-09,4.31140e-09,1659621273.3239534,1659621273.7865076,1659621274.2492585,1659621274.7124805,1659621275.175801,1659621275.639637,1659621276.1022768,1659621276.5643249,1659621277.0269458,1659621277.4898355
51.0,50.7303,0.00290,5.27297e+01,5.27299e+01,5.27299e+01,5.27255e+01,5.26681e+01,5.27294e+01,5.27299e+01,5.27299e+01,5.27299e+01,5.27300e+01,9.81490e-09,6.25849e-09,6.15915e-09,7.97709e-08,1.03710e-06,1.52389e-08,6.82473e-09,7.49032e-09,6.85453e-09,4.23193e-09,1659621279.5127048,1659621279.975772,1659621280.4383986,1659621280.9011366,1659621281.3639848,1659621281.8268704,1659621282.2896197,1659621282.7566237,1659621283.219983,1659621283.6826854
51.0,50.7301,0.00290,5.27297e+01,5.27297e+01,5.27297e+01,5.27247e+01,5.26671e+01,5.27292e+01,5.27296e+01,5.27296e+01,5.27299e+01,5.27296e+01,6.03994e-09,6.29822e-09,6.66579e-09,8.98441e-08,1.04963e-06,1.46031e-08,8.37445e-09,8.18570e-09,2.54313e-09,7.96715e-09,1659621285.6960282,1659621286.1588123,1659621286.6213675,1659621287.0847309,1659621287.548164,1659621288.013209,1659621288.478956,1659621288.9415948,1659621289.4042122,1659621289.8670006
51.0,50.7302,0.00290,5.27297e+01,5.27298e+01,5.27298e+01,5.27250e+01,5.26663e+01,5.27294e+01,5.27299e+01,5.27298e+01,5.27300e+01,5.27297e+01,7.70887e-09,7.31150e-09,6.81480e-09,8.73506e-08,1.06536e-06,1.38382e-08,5.66244e-09,7.34131e-09,2.92063e-09,7.96715e-09,1659621291.888037,1659621292.3515954,1659621292.8141928,1659621293.2763155,1659621293.7390902,1659621294.201655,1659621294.6640832,1659621295.1268582,1659621295.5894477,1659621296.052026
51.0,50.7309,0.00290,5.27304e+01,5.27305e+01,5.27304e+01,5.27253e+01,5.26687e+01,5.27300e+01,5.27303e+01,5.27305e+01,5.27308e+01,5.27305e+01,7.64926e-09,5.90086e-09,9.08971e-09,9.30031e-08,1.03758e-06,1.56760e-08,9.39767e-09,6.42737e-09,1.86761e-09,7.31150e-09,1659621298.0718942,1659621298.5356665,1659621298.998294,1659621299.4604099,1659621299.9231346,1659621300.3858066,1659621300.8481743,1659621301.3109415,1659621301.7742028,1659621302.2364986
51.0,50.7303,0.00290,5.27298e+01,5.27300e+01,5.27300e+01,5.27248e+01,5.26679e+01,5.27294e+01,5.27299e+01,5.27299e+01,5.27299e+01,5.27299e+01,9.14931e-09,4.75844e-09,5.65251e-09,9.22779e-08,1.04081e-06,1.48912e-08,6.62605e-09,7.17243e-09,5.87106e-09,7.19229e-09,1659621304.2281556,1659621304.690618,1659621305.1520948,1659621305.616718,1659621306.079697,1659621306.5423107,1659621307.0043933,1659621307.467094,1659621307.9298053,1659621308.3920984
51.0,50.7311,0.00290,5.27308e+01,5.27306e+01,5.27306e+01,5.27259e+01,5.26690e+01,5.27302e+01,5.27306e+01,5.27304e+01,5.27309e+01,5.27306e+01,5.36442e-09,7.62939e-09,7.64926e-09,8.74996e-08,1.03563e-06,1.45733e-08,8.91089e-09,1.10765e-08,3.84450e-09,8.75195e-09,1659621310.404198,1659621310.8669252,1659621311.3321342,1659621311.7949314,1659621312.2575245,1659621312.7201324,1659621313.1828399,1659621313.645401,1659621314.107869,1659621314.570637
51.0,50.73,0.00290,5.27294e+01,5.27297e+01,5.27295e+01,5.27250e+01,5.26683e+01,5.27291e+01,5.27295e+01,5.27293e+01,5.27299e+01,5.27296e+01,9.62615e-09,4.61936e-09,9.00030e-09,8.26716e-08,1.02911e-06,1.51396e-08,8.60294e-09,1.10567e-08,2.38419e-09,6.44724e-09,1659621316.5810392,1659621317.042641,1659621317.5054262,1659621317.9693458,1659621318.4327855,1659621318.895991,1659621319.3630288,1659621319.8255916,1659621320.288132,1659621320.7509384
51.0,50.7312,0.00290,5.27308e+01,5.27308e+01,5.27307e+01,5.27263e+01,5.26674e+01,5.27303e+01,5.27307e+01,5.27305e+01,5.27310e+01,5.27306e+01,6.69559e-09,5.96046e-09,9.03010e-09,8.14696e-08,1.06340e-06,1.52985e-08,8.50360e-09,1.16726e-08,2.88089e-09,9.23872e-09,1659621322.7637656,1659621323.2263076,1659621323.6885314,1659621324.1515872,1659621324.6141887,1659621325.076385,1659621325.53978,1659621326.0023773,1659621326.4649072,1659621326.927985
51.0,50.7301,0.00290,5.27297e+01,5.27297e+01,5.27296e+01,5.27248e+01,5.26670e+01,5.27293e+01,5.27298e+01,5.27294e+01,5.27298e+01,5.27297e+01,6.99361e-09,6.03994e-09,8.42412e-09,8.91387e-08,1.05174e-06,1.37687e-08,5.32468e-09,1.20501e-08,5.14587e-09,7.46051e-09,1659621328.962985,1659621329.4255953,1659621329.8881845,1659621330.3508682,1659621330.813144,1659621331.2753148,1659621331.7393608,1659621332.2007494,1659621332.664152,1659621333.1268969
51.0,50.7302,0.00290,5.27298e+01,5.27299e+01,5.27297e+01,5.27251e+01,5.26672e+01,5.27292e+01,5.27297e+01,5.27296e+01,5.27299e+01,5.27298e+01,6.76513e-09,5.35448e-09,8.23538e-09,8.56121e-08,1.05105e-06,1.70271e-08,7.97709e-09,1.04209e-08,5.06639e-09,6.47704e-09,1659621335.1515863,1659621335.6143122,1659621336.0772684,1659621336.5403707,1659621337.0029895,1659621337.4657843,1659621337.9281824,1659621338.391771,1659621338.8544738,1659621339.3171098
51.0,50.73,0.00290,5.27296e+01,5.27296e+01,5.27295e+01,5.27265e+01,5.26668e+01,5.27293e+01,5.27297e+01,5.27282e+01,5.27296e+01,5.27294e+01,6.85453e-09,5.94060e-09,8.56320e-09,5.88497e-08,1.05326e-06,1.11957e-08,5.19554e-09,3.02692e-08,6.18895e-09,9.51687e-09,1659621341.3548996,1659621341.8180227,1659621342.279685,1659621342.742339,1659621343.2039669,1659621343.6668053,1659621344.1294255,1659621344.5929277,1659621345.0563445,1659621345.519783
51.0,50.7312,0.00290,5.27308e+01,5.27308e+01,5.27306e+01,5.27277e+01,5.26683e+01,5.27304e+01,5.27308e+01,5.27296e+01,5.27309e+01,5.27307e+01,6.92407e-09,6.95388e-09,9.54668e-09,5.89490e-08,1.04850e-06,1.35501e-08,7.03335e-09,2.67227e-08,4.95712e-09,7.87775e-09,1659621347.5477934,1659621348.010687,1659621348.4733217,1659621348.9365187,1659621349.3997657,1659621349.8623254,1659621350.3244443,1659621350.7871668,1659621351.2496753,1659621351.712098
51.0,50.7306,0.00290,5.27302e+01,5.27304e+01,5.27302e+01,5.27269e+01,5.26698e+01,5.27297e+01,5.27301e+01,5.27289e+01,5.27303e+01,5.27301e+01,5.87106e-09,3.96371e-09,6.55651e-09,6.19789e-08,1.01379e-06,1.42753e-08,7.77841e-09,2.78056e-08,5.80152e-09,8.78175e-09,1659621353.7293599,1659621354.193108,1659621354.6560993,1659621355.1188798,1659621355.5815837,1659621356.044074,1659621356.5066671,1659621356.969427,1659621357.4318957,1659621357.8945587
51.0,50.7305,0.00290,5.27299e+01,5.27301e+01,5.27300e+01,5.27269e+01,5.26668e+01,5.27297e+01,5.27300e+01,5.27287e+01,5.27302e+01,5.27300e+01,9.61622e-09,6.18895e-09,7.91748e-09,6.01411e-08,1.06150e-06,1.38283e-08,8.05656e-09,2.98619e-08,4.89751e-09,8.14597e-09,1659621359.9122455,1659621360.3748877,1659621360.8374534,1659621361.3000975,1659621361.7639253,1659621362.2265632,1659621362.6898232,1659621363.1523101,1659621363.6157253,1659621364.079575
51.0,50.7303,0.00290,5.27300e+01,5.27300e+01,5.27299e+01,5.27265e+01,5.26688e+01,5.27293e+01,5.27299e+01,5.27287e+01,5.27301e+01,5.27298e+01,5.06639e-09,5.47369e-09,6.85453e-09,6.35386e-08,1.02579e-06,1.70171e-08,7.06315e-09,2.69512e-08,3.23852e-09,8.58307e-09,1659621366.094958,1659621366.557466,1659621367.0199292,1659621367.482675,1659621367.9453773,1659621368.4088466,1659621368.8720179,1659621369.3346372,1659621369.7971914,1659621370.2602594
51.0,50.7307,0.00290,5.27304e+01,5.27302e+01,5.27303e+01,5.27271e+01,5.26693e+01,5.27298e+01,5.27302e+01,5.27229e+01,5.27305e+01,5.27302e+01,4.77831e-09,8.38439e-09,6.60618e-09,6.03696e-08,1.02349e-06,1.56164e-08,7.72874e-09,1.29789e-07,4.03325e-09,8.04663e-09,1659621372.27433,1659621372.7421136,1659621373.2042696,1659621373.6669383,1659621374.1297445,1659621374.592065,1659621375.0563967,1659621375.5190558,1659621375.9817653,1659621376.4442768
51.0,50.7297,0.00290,5.27293e+01,5.27294e+01,5.27292e+01,5.27275e+01,5.26795e+01,5.27289e+01,5.27292e+01,5.27224e+01,5.27294e+01,5.27293e+01,5.98033e-09,5.68231e-09,7.65920e-09,3.60409e-08,8.37415e-07,1.29739e-08,7.97709e-09,1.21951e-07,4.43061e-09,6.30816e-09,1659621378.454861,1659621378.9175105,1659621379.3882065,1659621379.8526123,1659621380.3234704,1659621380.7806113,1659621381.237831,1659621381.6961143,1659621382.15734,1659621382.620584
51.0,50.7299,0.00290,5.27294e+01,5.27295e+01,5.27293e+01,5.27274e+01,5.26803e+01,5.27291e+01,5.27294e+01,5.27227e+01,5.27296e+01,5.27293e+01,7.54992e-09,7.42078e-09,9.29832e-09,4.11669e-08,8.26140e-07,1.36693e-08,8.51353e-09,1.20491e-07,5.04653e-09,9.28839e-09,1659621384.6549838,1659621385.1203198,1659621385.5829592,1659621386.0455935,1659621386.50805,1659621386.970847,1659621387.4335365,1659621387.8960075,1659621388.3604372,1659621388.8230655
51.0,50.7318,0.00290,5.27314e+01,5.27312e+01,5.27314e+01,5.27295e+01,5.26859e+01,5.27309e+01,5.27313e+01,5.27236e+01,5.27315e+01,5.27314e+01,7.41084e-09,1.02321e-08,6.94394e-09,3.81668e-08,7.64926e-07,1.42952e-08,8.96056e-09,1.36902e-07,5.21541e-09,5.92073e-09,1659621390.8469043,1659621391.3096488,1659621391.7719798,1659621392.2346892,1659621392.6975844,1659621393.1599953,1659621393.6225536,1659621394.0852215,1659621394.5509562,1659621395.013579
51.0,50.7307,0.00290,5.27304e+01,5.27302e+01,5.27303e+01,5.27283e+01,5.26826e+01,5.27297e+01,5.27303e+01,5.27233e+01,5.27304e+01,5.27304e+01,5.72205e-09,7.56979e-09,7.49032e-09,4.07398e-08,8.01911e-07,1.58846e-08,6.35783e-09,1.23292e-07,4.68890e-09,4.95712e-09,1659621397.04024,1659621397.5030382,1659621397.9656267,1659621398.4279428,1659621398.8907619,1659621399.3533652,1659621399.8166285,1659621400.283016,1659621400.745608,1659621401.20802
51.0,50.7297,0.00290,5.27293e+01,5.27293e+01,5.27293e+01,5.27274e+01,5.26836e+01,5.27289e+01,5.27291e+01,5.26956e+01,5.27294e+01,5.27291e+01,7.48038e-09,7.49032e-09,5.94060e-09,3.91603e-08,7.68741e-07,1.40369e-08,9.45727e-09,5.68976e-07,4.20213e-09,9.21885e-09,1659621403.235071,1659621403.69774,1659621404.1602805,1659621404.6229482,1659621405.0857089,1659621405.5482142,1659621406.01081,1659621406.4736183,1659621406.9360206,1659621407.3986964
51.0,50.7299,0.00290,5.27296e+01,5.27293e+01,5.27295e+01,5.27289e+01,5.27144e+01,5.27290e+01,5.27294e+01,5.26931e+01,5.27295e+01,5.27295e+01,5.14587e-09,1.02222e-08,6.88434e-09,1.61231e-08,2.58207e-07,1.45634e-08,8.73208e-09,6.13600e-07,7.13269e-09,7.41084e-09,1659621409.4240181,1659621409.886653,1659621410.3493202,1659621410.8126884,1659621411.2761106,1659621411.7388983,1659621412.2017143,1659621412.6641061,1659621413.1268165,1659621413.58843
51.0,50.7319,0.00290,5.27315e+01,5.27315e+01,5.27315e+01,5.27309e+01,5.27146e+01,5.27310e+01,5.27315e+01,5.26924e+01,5.27317e+01,5.27315e+01,6.71546e-09,6.39757e-09,7.22210e-09,1.58648e-08,2.88516e-07,1.49608e-08,6.70552e-09,6.58095e-07,4.01338e-09,7.37111e-09,1659621415.6153593,1659621416.077906,1659621416.5403707,1659621417.0030255,1659621417.465607,1659621417.928043,1659621418.3907633,1659621418.853395,1659621419.3166504,1659621419.7842927
51.0,50.7303,0.00290,5.27301e+01,5.27299e+01,5.27300e+01,5.27294e+01,5.27131e+01,5.27296e+01,5.27298e+01,5.26960e+01,5.27300e+01,5.27299e+01,3.26832e-09,6.92407e-09,5.32468e-09,1.50502e-08,2.86659e-07,1.20997e-08,8.20557e-09,5.70983e-07,5.49356e-09,6.98368e-09,1659621421.8137493,1659621422.2761147,1659621422.7389512,1659621423.2003305,1659621423.6630597,1659621424.1259518,1659621424.5881622,1659621425.0507672,1659621425.513401,1659621425.975953
51.0,50.7302,0.00290,5.27298e+01,5.27297e+01,5.27298e+01,5.27294e+01,5.27162e+01,5.27294e+01,5.27297e+01,5.26949e+01,5.27297e+01,5.27298e+01,6.16908e-09,9.15925e-09,7.25190e-09,1.39574e-08,2.33392e-07,1.40965e-08,8.37445e-09,5.87950e-07,7.92742e-09,7.13269e-09,1659621428.011748,1659621428.4767694,1659621428.9399922,1659621429.4026637,1659621429.8669577,1659621430.3305202,1659621430.7932017,1659621431.2562313,1659621431.7190382,1659621432.1817255
51.0,50.7302,0.00290,5.27298e+01,5.27297e+01,5.27297e+01,5.27294e+01,5.27126e+01,5.27294e+01,5.27298e+01,5.26917e+01,5.27298e+01,5.27298e+01,6.88434e-09,8.95063e-09,8.26518e-09,1.35899e-08,2.93781e-07,1.32819e-08,6.10948e-09,6.41594e-07,6.26842e-09,6.10948e-09,1659621434.2086718,1659621434.6719835,1659621435.134548,1659621435.5972276,1659621436.0625076,1659621436.5251563,1659621436.9881291,1659621437.450779,1659621437.9135501,1659621438.3760462
51.0,50.7295,0.00290,5.27292e+01,5.27291e+01,5.27291e+01,5.27288e+01,5.27274e+01,5.27286e+01,5.27290e+01,5.26680e+01,5.27293e+01,5.27291e+01,5.09620e-09,7.39098e-09,6.83467e-09,1.10269e-08,3.53853e-08,1.50899e-08,7.54992e-09,1.02457e-06,3.93391e-09,7.10289e-09,1659621440.4071302,1659621440.8713396,1659621441.3340607,1659621441.7962673,1659621442.2591662,1659621442.7218635,1659621443.1839342,1659621443.6510527,1659621444.1137588,1659621444.5761886
51.0,50.7307,0.00290,5.27305e+01,5.27302e+01,5.27302e+01,5.27300e+01,5.27284e+01,5.27297e+01,5.27304e+01,5.26688e+01,5.27303e+01,5.27302e+01,3.56634e-09,8.42412e-09,7.82808e-09,1.15633e-08,3.86139e-08,1.69079e-08,5.57303e-09,1.03186e-06,7.14262e-09,8.41419e-09,1659621446.6202374,1659621447.0829022,1659621447.545529,1659621448.0079873,1659621448.4707773,1659621448.9335427,1659621449.3960583,1659621449.86071,1659621450.323901,1659621450.7863817
51.0,50.7303,0.00290,5.27300e+01,5.27298e+01,5.27299e+01,5.27296e+01,5.27280e+01,5.27295e+01,5.27299e+01,5.26698e+01,5.27300e+01,5.27299e+01,4.53989e-09,7.86781e-09,6.08961e-09,1.14242e-08,3.89218e-08,1.40568e-08,7.44065e-09,1.00927e-06,4.63923e-09,7.47045e-09,1659621452.8189049,1659621453.2814772,1659621453.7439904,1659621454.2066855,1659621454.66941,1659621455.1320481,1659621455.594659,1659621456.0573747,1659621456.5199132,1659621456.9826179
51.0,50.7304,0.00290,5.27301e+01,5.27299e+01,5.27300e+01,5.27298e+01,5.27284e+01,5.27294e+01,5.27300e+01,5.26682e+01,5.27300e+01,5.27300e+01,5.40415e-09,7.90755e-09,7.11282e-09,9.89437e-09,3.26931e-08,1.64509e-08,7.18236e-09,1.03676e-06,7.48038e-09,6.74526e-09,1659621459.0004523,1659621459.4640076,1659621459.9267492,1659621460.3901076,1659621460.8524847,1659621461.3158236,1659621461.781375,1659621462.245096,1659621462.7110698,1659621463.175887
51.0,50.7308,0.00290,5.27303e+01,5.27304e+01,5.27303e+01,5.27301e+01,5.27287e+01,5.27299e+01,5.27303e+01,5.26675e+01,5.27306e+01,5.27303e+01,8.53340e-09,7.20223e-09,8.22544e-09,1.17918e-08,3.43025e-08,1.44839e-08,8.48373e-09,1.05456e-06,3.94384e-09,8.94070e-09,1659621465.2020888,1659621465.6642673,1659621466.12702,1659621466.5896015,1659621467.0520453,1659621467.51476,1659621467.977483,1659621468.4400008,1659621468.9026713,1659621469.3655717
51.0,50.7297,0.00290,5.27294e+01,5.27291e+01,5.27293e+01,5.27292e+01,5.27289e+01,5.27288e+01,5.27293e+01,5.26586e+01,5.27294e+01,5.27293e+01,4.45048e-09,9.67582e-09,7.09295e-09,7.69893e-09,1.25368e-08,1.45336e-08,7.41084e-09,1.18520e-06,5.83132e-09,7.38104e-09,1659621471.3892863,1659621471.8526127,1659621472.3157856,1659621472.781125,1659621473.243904,1659621473.7083795,1659621474.171019,1659621474.633581,1659621475.0961006,1659621475.558725
51.0,50.7298,0.00290,5.27295e+01,5.27294e+01,5.27294e+01,5.27293e+01,5.27289e+01,5.27289e+01,5.27294e+01,5.26612e+01,5.27296e+01,5.27294e+01,4.54982e-09,6.16908e-09,6.91414e-09,7.54992e-09,1.57456e-08,1.47422e-08,7.47045e-09,1.14282e-06,2.99017e-09,7.09295e-09,1659621477.5897214,1659621478.0520308,1659621478.5149474,1659621478.9775186,1659621479.4429,1659621479.906124,1659621480.3685865,1659621480.83168,1659621481.2955656,1659621481.760032
51.0,50.73,0.00290,5.27296e+01,5.27297e+01,5.27295e+01,5.27295e+01,5.27293e+01,5.27291e+01,5.27296e+01,5.26612e+01,5.27296e+01,5.27296e+01,6.37770e-09,5.77172e-09,7.53005e-09,7.73867e-09,1.16030e-08,1.46528e-08,7.26183e-09,1.14728e-06,7.13269e-09,7.43071e-09,1659621483.7924135,1659621484.2551284,1659621484.7180104,1659621485.1801882,1659621485.642239,1659621486.1047583,1659621486.568193,1659621487.0308533,1659621487.4937046,1659621487.9561238
51.0,50.7308,0.00290,5.27305e+01,5.27304e+01,5.27304e+01,5.27302e+01,5.27298e+01,5.27299e+01,5.27304e+01,5.26627e+01,5.27305e+01,5.27303e+01,5.26508e-09,7.21216e-09,7.22210e-09,9.46720e-09,1.62025e-08,1.43846e-08,6.68565e-09,1.13521e-06,4.54982e-09,7.61946e-09,1659621489.9871194,1659621490.4498272,1659621490.9121885,1659621491.3749146,1659621491.8376985,1659621492.3012288,1659621492.7643402,1659621493.2270856,1659621493.689741,1659621494.1520393
