Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659849617.2475626, 55.0, 55.0, 5.0, 5000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_16 (V),IsCH_16 (A),TsCH_16 (s)
55.0,54.7459,0.02230,5.65694e+01,2.94211e-06,1659852485.2285788
55.0,54.7475,0.02230,5.65739e+01,2.89332e-06,1659852487.263862
55.0,54.7471,0.02230,5.65713e+01,2.93078e-06,1659852489.304619
55.0,54.7481,0.02230,5.65751e+01,2.88421e-06,1659852491.328046
55.0,54.7474,0.02230,5.65742e+01,2.88719e-06,1659852493.3676045
55.0,54.7465,0.02230,5.65753e+01,2.85375e-06,1659852495.4121773
55.0,54.7475,0.02230,5.65751e+01,2.87417e-06,1659852497.4420798
55.0,54.7471,0.02230,5.65729e+01,2.90373e-06,1659852499.4807684
55.0,54.7472,0.02230,5.65738e+01,2.89064e-06,1659852501.5189176
55.0,54.7465,0.02230,5.65712e+01,2.92166e-06,1659852503.555219
55.0,54.7467,0.02230,5.65752e+01,2.85899e-06,1659852505.5821464
55.0,54.7471,0.02230,5.65709e+01,2.93753e-06,1659852507.6241047
55.0,54.7475,0.02230,5.65715e+01,2.93485e-06,1659852509.6558368
55.0,54.747,0.02230,5.65764e+01,2.84477e-06,1659852511.6820424
55.0,54.7466,0.02230,5.65726e+01,2.90012e-06,1659852513.7250826
55.0,54.7468,0.02230,5.65724e+01,2.90727e-06,1659852515.7569516
55.0,54.7471,0.02230,5.65741e+01,2.88484e-06,1659852517.7920456
55.0,54.7475,0.02230,5.65734e+01,2.90180e-06,1659852519.8277986
55.0,54.7476,0.02230,5.65735e+01,2.90173e-06,1659852521.8565478
55.0,54.7467,0.02230,5.65721e+01,2.91055e-06,1659852523.8960254
55.0,54.7456,0.02230,5.65700e+01,2.92802e-06,1659852525.9357748
55.0,54.7472,0.02230,5.65754e+01,2.86392e-06,1659852527.9770927
55.0,54.7466,0.02230,5.65750e+01,2.86005e-06,1659852530.0117025
55.0,54.7469,0.02230,5.65717e+01,2.92149e-06,1659852532.0429294
55.0,54.747,0.02230,5.65712e+01,2.93033e-06,1659852534.075822
55.0,54.7474,0.02230,5.65751e+01,2.87166e-06,1659852536.114754
55.0,54.7466,0.02230,5.65766e+01,2.83419e-06,1659852538.1429057
55.0,54.747,0.02230,5.65767e+01,2.83986e-06,1659852540.181532
55.0,54.7473,0.02230,5.65764e+01,2.84920e-06,1659852542.2127483
55.0,54.7471,0.02230,5.65776e+01,2.82636e-06,1659852544.247004
55.0,54.7466,0.02230,5.65748e+01,2.86483e-06,1659852546.2838376
55.0,54.7468,0.02230,5.65762e+01,2.84447e-06,1659852548.313708
55.0,54.7475,0.02230,5.65760e+01,2.85899e-06,1659852550.3384655
55.0,54.7461,0.02230,5.65732e+01,2.88178e-06,1659852552.37969
55.0,54.7482,0.02230,5.65781e+01,2.83649e-06,1659852554.4079192
55.0,54.7473,0.02230,5.65763e+01,2.85097e-06,1659852556.4333112
55.0,54.7475,0.02230,5.65761e+01,2.85750e-06,1659852558.4739556
55.0,54.7469,0.02230,5.65730e+01,2.89868e-06,1659852560.5000956
55.0,54.746,0.02230,5.65751e+01,2.84934e-06,1659852562.5432658
55.0,54.7479,0.02230,5.65768e+01,2.85283e-06,1659852564.5815167
55.0,54.7474,0.02230,5.65764e+01,2.85040e-06,1659852566.5999613
55.0,54.7461,0.02230,5.65762e+01,2.83155e-06,1659852568.6386583
55.0,54.7481,0.02230,5.65791e+01,2.81787e-06,1659852570.67616
55.0,54.7476,0.02230,5.65770e+01,2.84469e-06,1659852572.694977
55.0,54.7474,0.02230,5.65731e+01,2.90563e-06,1659852574.73498
55.0,54.748,0.02230,5.65742e+01,2.89705e-06,1659852576.7755458
55.0,54.7463,0.02230,5.65735e+01,2.88044e-06,1659852578.7935174
55.0,54.7478,0.02230,5.65772e+01,2.84465e-06,1659852580.8319137
55.0,54.7472,0.02230,5.65726e+01,2.91032e-06,1659852582.868672
55.0,54.7471,0.02230,5.65742e+01,2.88221e-06,1659852584.9030628
55.0,54.7466,0.02230,5.65718e+01,2.91426e-06,1659852586.9392755
55.0,54.7473,0.02230,5.65764e+01,2.84852e-06,1659852588.9666598
55.0,54.7482,0.02230,5.65750e+01,2.88680e-06,1659852591.0002153
55.0,54.7468,0.02230,5.65785e+01,2.80577e-06,1659852593.0181215
55.0,54.747,0.02230,5.65755e+01,2.85958e-06,1659852595.05051
55.0,54.747,0.02230,5.65768e+01,2.83810e-06,1659852597.088532
55.0,54.7464,0.02230,5.65762e+01,2.83810e-06,1659852599.1200697
55.0,54.7471,0.02230,5.65769e+01,2.83716e-06,1659852601.1639626
55.0,54.7467,0.02230,5.65763e+01,2.84052e-06,1659852603.1790698
55.0,54.7476,0.02230,5.65805e+01,2.78644e-06,1659852605.187698
55.0,54.7471,0.02230,5.65793e+01,2.79663e-06,1659852607.223198
55.0,54.7468,0.02230,5.65793e+01,2.79267e-06,1659852609.2560596
55.0,54.7477,0.02230,5.65783e+01,2.82345e-06,1659852611.2788303
55.0,54.7477,0.02230,5.65782e+01,2.82575e-06,1659852613.3211124
55.0,54.7472,0.02230,5.65785e+01,2.81213e-06,1659852615.3562672
55.0,54.7481,0.02230,5.65796e+01,2.80866e-06,1659852617.380561
55.0,54.7467,0.02230,5.65753e+01,2.85760e-06,1659852619.4038663
55.0,54.7481,0.02230,5.65760e+01,2.86957e-06,1659852621.4389586
55.0,54.7474,0.02230,5.65770e+01,2.84021e-06,1659852623.4731963
55.0,54.7482,0.02230,5.65774e+01,2.84802e-06,1659852625.5125158
55.0,54.7472,0.02230,5.65776e+01,2.82793e-06,1659852627.5540805
55.0,54.7478,0.02230,5.65793e+01,2.80935e-06,1659852629.5924716
55.0,54.7476,0.02230,5.65789e+01,2.81261e-06,1659852631.6318483
55.0,54.7486,0.02230,5.65770e+01,2.86047e-06,1659852633.6599078
55.0,54.7472,0.02230,5.65761e+01,2.85260e-06,1659852635.700323
55.0,54.7468,0.02230,5.65752e+01,2.86033e-06,1659852637.7345243
55.0,54.7471,0.02230,5.65796e+01,2.79210e-06,1659852639.7597592
55.0,54.7471,0.02230,5.65805e+01,2.77732e-06,1659852641.7930837
55.0,54.7468,0.02230,5.65756e+01,2.85472e-06,1659852643.8340118
55.0,54.7465,0.02230,5.65771e+01,2.82351e-06,1659852645.8731983
55.0,54.7469,0.02230,5.65769e+01,2.83363e-06,1659852647.9122102
55.0,54.747,0.02230,5.65753e+01,2.86209e-06,1659852649.9340324
55.0,54.6914,0.02230,5.65241e+01,2.78904e-06,1659852651.9694872
55.0,54.7475,0.02230,5.65807e+01,2.78007e-06,1659852654.0075386
55.0,54.747,0.02230,5.65818e+01,2.75351e-06,1659852656.0323856
55.0,54.7467,0.02230,5.65809e+01,2.76458e-06,1659852658.0578623
55.0,54.7476,0.02230,5.65810e+01,2.77736e-06,1659852660.0964282
55.0,54.7459,0.02230,5.65795e+01,2.77326e-06,1659852662.1282964
55.0,54.7473,0.02230,5.65836e+01,2.72948e-06,1659852664.1674678
55.0,54.746,0.02230,5.65813e+01,2.74605e-06,1659852666.202934
55.0,54.7478,0.02230,5.65802e+01,2.79423e-06,1659852668.2265828
55.0,54.7466,0.02230,5.65778e+01,2.81405e-06,1659852670.2679322
55.0,54.7467,0.02230,5.65759e+01,2.84743e-06,1659852672.289964
55.0,54.7468,0.02230,5.65802e+01,2.77721e-06,1659852674.3117788
55.0,54.747,0.02230,5.65796e+01,2.79013e-06,1659852676.3443227
55.0,54.7463,0.02230,5.65785e+01,2.79708e-06,1659852678.3740299
55.0,54.7472,0.02230,5.65831e+01,2.73586e-06,1659852680.417869
55.0,54.7467,0.02230,5.65751e+01,2.85992e-06,1659852682.4539838
55.0,54.7473,0.02230,5.65784e+01,2.81593e-06,1659852684.4836688
55.0,54.7472,0.02230,5.65797e+01,2.79263e-06,1659852686.5267317
55.0,54.7466,0.02230,5.65755e+01,2.85162e-06,1659852688.5641623
55.0,54.7477,0.02230,5.65802e+01,2.79187e-06,1659852690.5946474
55.0,54.7471,0.02230,5.65805e+01,2.77676e-06,1659852692.6233823
55.0,54.7466,0.02230,5.65783e+01,2.80547e-06,1659852694.6640615
55.0,54.7473,0.02230,5.65810e+01,2.77252e-06,1659852696.691044
55.0,54.7466,0.02230,5.65822e+01,2.74035e-06,1659852698.727119
55.0,54.7485,0.02230,5.65823e+01,2.77014e-06,1659852700.756286
55.0,54.7473,0.02230,5.65813e+01,2.76734e-06,1659852702.7817004
55.0,54.7465,0.02230,5.65797e+01,2.78088e-06,1659852704.8166533
55.0,54.7472,0.02230,5.65804e+01,2.78105e-06,1659852706.8491778
55.0,54.7468,0.02230,5.65816e+01,2.75412e-06,1659852708.8852959
55.0,54.7469,0.02230,5.65821e+01,2.74735e-06,1659852710.918962
55.0,54.747,0.02230,5.65805e+01,2.77535e-06,1659852712.9548898
55.0,54.7467,0.02230,5.65810e+01,2.76268e-06,1659852715.0014448
55.0,54.7468,0.02230,5.65804e+01,2.77480e-06,1659852717.0327964
55.0,54.7467,0.02230,5.65787e+01,2.80009e-06,1659852719.0604756
55.0,54.7468,0.02230,5.65810e+01,2.76451e-06,1659852721.096794
55.0,54.7471,0.02230,5.65832e+01,2.73217e-06,1659852723.1271312
55.0,54.747,0.02230,5.65822e+01,2.74694e-06,1659852725.1662762
55.0,54.747,0.02230,5.65818e+01,2.75320e-06,1659852727.2009025
55.0,54.7472,0.02230,5.65822e+01,2.75054e-06,1659852729.2287223
55.0,54.7467,0.02230,5.65820e+01,2.74522e-06,1659852731.2720697
55.0,54.7475,0.02230,5.65807e+01,2.78143e-06,1659852733.3082266
55.0,54.7475,0.02230,5.65813e+01,2.77088e-06,1659852735.3389583
55.0,54.7465,0.02230,5.65799e+01,2.77743e-06,1659852737.3860533
55.0,54.7476,0.02230,5.65827e+01,2.74863e-06,1659852739.4186451
55.0,54.7472,0.02230,5.65809e+01,2.77163e-06,1659852741.4479864
55.0,54.7471,0.02230,5.65934e+01,2.56161e-06,1659852743.4785187
55.0,54.7476,0.02230,5.65955e+01,2.53606e-06,1659852745.5081596
55.0,54.7468,0.02230,5.65953e+01,2.52635e-06,1659852747.5366783
55.0,54.7477,0.02230,5.65954e+01,2.53844e-06,1659852749.5705228
55.0,54.7472,0.02230,5.65955e+01,2.52972e-06,1659852751.6070628
55.0,54.7481,0.02230,5.65969e+01,2.52116e-06,1659852753.6509368
55.0,54.7471,0.02230,5.65962e+01,2.51606e-06,1659852755.6828775
55.0,54.7465,0.02230,5.65955e+01,2.51731e-06,1659852757.7062638
55.0,54.7483,0.02230,5.65967e+01,2.52752e-06,1659852759.7394724
55.0,54.7462,0.02230,5.65947e+01,2.52635e-06,1659852761.7750187
55.0,54.7472,0.02230,5.65964e+01,2.51452e-06,1659852763.806869
55.0,54.7475,0.02230,5.65956e+01,2.53260e-06,1659852765.8443637
55.0,54.7464,0.02230,5.65977e+01,2.47924e-06,1659852767.8670702
55.0,54.748,0.02230,5.65973e+01,2.51234e-06,1659852769.895955
55.0,54.748,0.02230,5.65962e+01,2.53014e-06,1659852771.9286387
55.0,54.7463,0.02230,5.65934e+01,2.54888e-06,1659852773.9592025
55.0,54.7467,0.02230,5.65965e+01,2.50386e-06,1659852775.9877899
55.0,54.7481,0.02230,5.65987e+01,2.49042e-06,1659852778.0162995
55.0,54.7479,0.02230,5.65957e+01,2.53772e-06,1659852780.0391412
55.0,54.7474,0.02230,5.65955e+01,2.53192e-06,1659852782.0837672
55.0,54.7481,0.02230,5.65973e+01,2.51326e-06,1659852784.1172144
55.0,54.7481,0.02230,5.65967e+01,2.52433e-06,1659852786.1451726
55.0,54.7478,0.02230,5.65978e+01,2.50132e-06,1659852788.1863992
55.0,54.7466,0.02230,5.65978e+01,2.47992e-06,1659852790.2268121
55.0,54.7473,0.02230,5.65988e+01,2.47583e-06,1659852792.2477627
55.0,54.7465,0.02230,5.65967e+01,2.49654e-06,1659852794.2678015
55.0,54.7471,0.02230,5.65976e+01,2.49176e-06,1659852796.2933338
55.0,54.7468,0.02230,5.65972e+01,2.49356e-06,1659852798.3309906
55.0,54.7474,0.02230,5.65962e+01,2.52021e-06,1659852800.3703494
55.0,54.7465,0.02230,5.65945e+01,2.53350e-06,1659852802.3990543
55.0,54.7479,0.02230,5.65980e+01,2.49894e-06,1659852804.443765
55.0,54.7461,0.02230,5.65961e+01,2.50104e-06,1659852806.4777582
55.0,54.7471,0.02230,5.65970e+01,2.50290e-06,1659852808.511649
55.0,54.7477,0.02230,5.65981e+01,2.49402e-06,1659852810.531157
55.0,54.7479,0.02230,5.65984e+01,2.49147e-06,1659852812.567856
55.0,54.7474,0.02230,5.65962e+01,2.52056e-06,1659852814.5956016
55.0,54.7454,0.02230,5.65967e+01,2.47883e-06,1659852816.6351297
55.0,54.7479,0.02230,5.66008e+01,2.45299e-06,1659852818.663678
55.0,54.747,0.02230,5.65985e+01,2.47517e-06,1659852820.6919658
55.0,54.7465,0.02230,5.65997e+01,2.44736e-06,1659852822.7122047
55.0,54.7474,0.02230,5.65995e+01,2.46552e-06,1659852824.7432365
55.0,54.747,0.02230,5.65974e+01,2.49449e-06,1659852826.7798398
55.0,54.7474,0.02230,5.65996e+01,2.46373e-06,1659852828.8122628
55.0,54.7463,0.02230,5.65973e+01,2.48471e-06,1659852830.8387122
55.0,54.7473,0.02230,5.65989e+01,2.47399e-06,1659852832.879902
55.0,54.7475,0.02230,5.66005e+01,2.45109e-06,1659852834.9076278
55.0,54.7472,0.02230,5.66003e+01,2.44860e-06,1659852836.9310827
55.0,54.7467,0.02230,5.65970e+01,2.49515e-06,1659852838.9758422
55.0,54.747,0.02230,5.65980e+01,2.48446e-06,1659852841.0061245
55.0,54.7471,0.02230,5.65991e+01,2.46747e-06,1659852843.0471675
55.0,54.7469,0.02230,5.65979e+01,2.48318e-06,1659852845.079905
55.0,54.7462,0.02230,5.65978e+01,2.47329e-06,1659852847.1088178
55.0,54.7474,0.02230,5.65998e+01,2.46082e-06,1659852849.1478443
55.0,54.7469,0.02230,5.65987e+01,2.47090e-06,1659852851.1800578
55.0,54.7477,0.02230,5.65994e+01,2.47251e-06,1659852853.2055829
55.0,54.747,0.02230,5.66008e+01,2.43785e-06,1659852855.2428572
55.0,54.7472,0.02230,5.66015e+01,2.42911e-06,1659852857.2763245
55.0,54.7475,0.02230,5.66007e+01,2.44710e-06,1659852859.3018658
55.0,54.7466,0.02230,5.66005e+01,2.43638e-06,1659852861.337157
55.0,54.7477,0.02230,5.66007e+01,2.45021e-06,1659852863.3668385
55.0,54.7481,0.02230,5.66016e+01,2.44208e-06,1659852865.4030097
55.0,54.7467,0.02230,5.66017e+01,2.41800e-06,1659852867.437634
55.0,54.747,0.02230,5.66005e+01,2.44237e-06,1659852869.4667017
55.0,54.7469,0.02230,5.65996e+01,2.45580e-06,1659852871.5027194
55.0,54.7473,0.02230,5.65985e+01,2.48076e-06,1659852873.5388274
55.0,54.7474,0.02230,5.65988e+01,2.47684e-06,1659852875.564216
55.0,54.7475,0.02230,5.66011e+01,2.44024e-06,1659852877.5968482
55.0,54.747,0.02230,5.66010e+01,2.43323e-06,1659852879.6378229
55.0,54.7473,0.02230,5.66017e+01,2.42705e-06,1659852881.670008
55.0,54.7488,0.02230,5.66022e+01,2.44391e-06,1659852883.7081137
55.0,54.7467,0.02230,5.66030e+01,2.39541e-06,1659852885.7375095
55.0,54.747,0.02230,5.66022e+01,2.41367e-06,1659852887.767998
55.0,54.7478,0.02230,5.66025e+01,2.42186e-06,1659852889.7987065
55.0,54.7473,0.02230,5.65994e+01,2.46481e-06,1659852891.8297095
55.0,54.7469,0.02230,5.66008e+01,2.43564e-06,1659852893.855223
55.0,54.7469,0.02230,5.66023e+01,2.41124e-06,1659852895.8860695
55.0,54.7469,0.02230,5.66003e+01,2.44344e-06,1659852897.918911
55.0,54.7471,0.02230,5.66011e+01,2.43434e-06,1659852899.9584541
55.0,54.7468,0.02230,5.66018e+01,2.41764e-06,1659852901.9900522
55.0,54.7473,0.02230,5.66023e+01,2.41769e-06,1659852904.0081615
55.0,54.7466,0.02230,5.66015e+01,2.41904e-06,1659852906.047847
55.0,54.7469,0.02230,5.66040e+01,2.38245e-06,1659852908.0718188
55.0,54.7473,0.02230,5.66033e+01,2.40066e-06,1659852910.1004314
55.0,54.7456,0.02230,5.66029e+01,2.37823e-06,1659852912.1321843
55.0,54.7479,0.02230,5.66029e+01,2.41726e-06,1659852914.1575885
55.0,54.748,0.02230,5.66041e+01,2.39850e-06,1659852916.1978
55.0,54.7463,0.02230,5.66013e+01,2.41777e-06,1659852918.2232115
55.0,54.7471,0.02230,5.66019e+01,2.42144e-06,1659852920.2538702
55.0,54.7466,0.02230,5.66029e+01,2.39643e-06,1659852922.2961576
55.0,54.746,0.02230,5.66040e+01,2.36660e-06,1659852924.3320863
55.0,54.7465,0.02230,5.66007e+01,2.43095e-06,1659852926.3588307
55.0,54.7474,0.02230,5.66041e+01,2.38924e-06,1659852928.3865
55.0,54.7467,0.02230,5.66021e+01,2.41139e-06,1659852930.4177969
55.0,54.7475,0.02230,5.66038e+01,2.39517e-06,1659852932.4493744
55.0,54.7471,0.02230,5.66024e+01,2.41244e-06,1659852934.4877594
55.0,54.7473,0.02230,5.66041e+01,2.38807e-06,1659852936.512894
55.0,54.7466,0.02230,5.66027e+01,2.39846e-06,1659852938.5310862
55.0,54.7471,0.02230,5.66031e+01,2.40054e-06,1659852940.5690973
55.0,54.7472,0.02230,5.66019e+01,2.42279e-06,1659852942.5997915
55.0,54.747,0.02230,5.66025e+01,2.40950e-06,1659852944.639582
55.0,54.7474,0.02230,5.66029e+01,2.40922e-06,1659852946.677528
55.0,54.7466,0.02230,5.66016e+01,2.41780e-06,1659852948.703065
55.0,54.7482,0.02230,5.66045e+01,2.39485e-06,1659852950.748029
55.0,54.7476,0.02230,5.66044e+01,2.38751e-06,1659852952.7870834
55.0,54.7473,0.02230,5.66042e+01,2.38581e-06,1659852954.8166614
55.0,54.7472,0.02230,5.66035e+01,2.39588e-06,1659852956.8591528
55.0,54.7474,0.02230,5.66039e+01,2.39298e-06,1659852958.8910303
55.0,54.7468,0.02230,5.66033e+01,2.39206e-06,1659852960.9201314
55.0,54.7456,0.02230,5.66006e+01,2.41753e-06,1659852962.9590795
55.0,54.7464,0.02230,5.66021e+01,2.40617e-06,1659852964.986583
55.0,54.7473,0.02230,5.66037e+01,2.39347e-06,1659852967.0060182
55.0,54.7468,0.02230,5.66031e+01,2.39575e-06,1659852969.03971
55.0,54.7469,0.02230,5.66020e+01,2.41577e-06,1659852971.0688162
55.0,54.7471,0.02230,5.66038e+01,2.38822e-06,1659852973.0935526
55.0,54.7467,0.02230,5.66025e+01,2.40403e-06,1659852975.1095157
55.0,54.7469,0.02230,5.66034e+01,2.39174e-06,1659852977.1275775
55.0,54.7464,0.02230,5.66036e+01,2.38086e-06,1659852979.171861
55.0,54.7469,0.02230,5.66014e+01,2.42502e-06,1659852981.1993082
55.0,54.747,0.02230,5.66044e+01,2.37802e-06,1659852983.2409368
55.0,54.7471,0.02230,5.66036e+01,2.39241e-06,1659852985.2531185
55.0,54.7462,0.02230,5.66018e+01,2.40660e-06,1659852987.2826915
55.0,54.7468,0.02230,5.66026e+01,2.40332e-06,1659852989.3258052
55.0,54.7466,0.02230,5.66040e+01,2.37765e-06,1659852991.3575792
55.0,54.7459,0.02230,5.66018e+01,2.40277e-06,1659852993.3831851
55.0,54.7466,0.02230,5.66028e+01,2.39657e-06,1659852995.4211428
55.0,54.7469,0.02230,5.66033e+01,2.39454e-06,1659852997.456855
55.0,54.7464,0.02230,5.66034e+01,2.38318e-06,1659852999.4908864
55.0,54.7464,0.02230,5.66011e+01,2.42213e-06,1659853001.5332212
55.0,54.7469,0.02230,5.66047e+01,2.37053e-06,1659853003.5582144
55.0,54.7467,0.02230,5.66045e+01,2.37038e-06,1659853005.5829563
55.0,54.7472,0.02230,5.66065e+01,2.34504e-06,1659853007.6270905
55.0,54.747,0.02230,5.66048e+01,2.37022e-06,1659853009.662855
55.0,54.7474,0.02230,5.66050e+01,2.37419e-06,1659853011.6879692
55.0,54.7475,0.02230,5.66041e+01,2.39030e-06,1659853013.7298675
55.0,54.7478,0.02230,5.66050e+01,2.38114e-06,1659853015.7452285
55.0,54.7465,0.02230,5.66045e+01,2.36770e-06,1659853017.7862017
55.0,54.7474,0.02230,5.66037e+01,2.39609e-06,1659853019.819798
55.0,54.7462,0.02230,5.66023e+01,2.39844e-06,1659853021.8497474
55.0,54.7476,0.02230,5.66056e+01,2.36687e-06,1659853023.8767104
55.0,54.7464,0.02230,5.66040e+01,2.37411e-06,1659853025.9166067
55.0,54.7473,0.02230,5.66061e+01,2.35374e-06,1659853027.9350848
55.0,54.7466,0.02230,5.66039e+01,2.37872e-06,1659853029.9590049
55.0,54.7472,0.02230,5.66051e+01,2.36951e-06,1659853031.995628
55.0,54.7473,0.02230,5.66062e+01,2.35246e-06,1659853034.0349317
55.0,54.7466,0.02230,5.66070e+01,2.32670e-06,1659853036.0725632
55.0,54.7476,0.02230,5.66072e+01,2.34117e-06,1659853038.0972505
55.0,54.7474,0.02230,5.66068e+01,2.34310e-06,1659853040.1122463
55.0,54.7474,0.02230,5.66070e+01,2.33982e-06,1659853042.1426942
55.0,54.7473,0.02230,5.66078e+01,2.32641e-06,1659853044.162019
55.0,54.7462,0.02230,5.66069e+01,2.32241e-06,1659853046.1868482
55.0,54.748,0.02230,5.66085e+01,2.32587e-06,1659853048.2119026
55.0,54.7469,0.02230,5.66068e+01,2.33595e-06,1659853050.2415338
55.0,54.7472,0.02230,5.66061e+01,2.35192e-06,1659853052.2797399
55.0,54.7473,0.02230,5.66082e+01,2.31966e-06,1659853054.3118236
55.0,54.7478,0.02230,5.66089e+01,2.31499e-06,1659853056.3320787
55.0,54.747,0.02230,5.66074e+01,2.32714e-06,1659853058.3557305
55.0,54.7469,0.02230,5.66061e+01,2.34699e-06,1659853060.3880339
55.0,54.7471,0.02230,5.66069e+01,2.33792e-06,1659853062.4356055
55.0,54.7477,0.02230,5.66081e+01,2.32655e-06,1659853064.4669406
55.0,54.7463,0.02230,5.66068e+01,2.32562e-06,1659853066.4943862
55.0,54.748,0.02230,5.66075e+01,2.34155e-06,1659853068.5390968
55.0,54.7458,0.02230,5.66068e+01,2.31662e-06,1659853070.5728507
55.0,54.7475,0.02230,5.66073e+01,2.33745e-06,1659853072.600522
55.0,54.7473,0.02230,5.66082e+01,2.31927e-06,1659853074.6397407
55.0,54.7471,0.02230,5.66079e+01,2.32059e-06,1659853076.6790264
55.0,54.747,0.02230,5.66085e+01,2.30959e-06,1659853078.7111294
55.0,54.7475,0.02230,5.66073e+01,2.33728e-06,1659853080.7447743
55.0,54.7472,0.02230,5.66084e+01,2.31365e-06,1659853082.7732296
55.0,54.7477,0.02230,5.66080e+01,2.32945e-06,1659853084.8027506
55.0,54.7467,0.02230,5.66073e+01,2.32332e-06,1659853086.8349671
55.0,54.7476,0.02230,5.66066e+01,2.35017e-06,1659853088.869458
55.0,54.7467,0.02230,5.66081e+01,2.31023e-06,1659853090.9083245
55.0,54.7468,0.02230,5.66056e+01,2.35446e-06,1659853092.9292822
55.0,54.7467,0.02230,5.66082e+01,2.30969e-06,1659853094.9529285
55.0,54.7463,0.02230,5.66106e+01,2.26220e-06,1659853096.9709842
55.0,54.7477,0.02230,5.66098e+01,2.29841e-06,1659853099.015466
55.0,54.7468,0.02230,5.66112e+01,2.25983e-06,1659853101.05639
55.0,54.7472,0.02230,5.66101e+01,2.28533e-06,1659853103.094343
55.0,54.7465,0.02230,5.66091e+01,2.29011e-06,1659853105.1235602
55.0,54.7468,0.02230,5.66109e+01,2.26552e-06,1659853107.1614482
55.0,54.7476,0.02230,5.66111e+01,2.27602e-06,1659853109.1963522
55.0,54.7477,0.02230,5.66123e+01,2.25747e-06,1659853111.2226562
55.0,54.7467,0.02230,5.66094e+01,2.28886e-06,1659853113.2683525
55.0,54.7475,0.02230,5.66102e+01,2.28835e-06,1659853115.3077629
55.0,54.7469,0.02230,5.66100e+01,2.28248e-06,1659853117.3373618
55.0,54.7469,0.02230,5.66099e+01,2.28359e-06,1659853119.3759215
55.0,54.7465,0.02230,5.66097e+01,2.28132e-06,1659853121.4077592
55.0,54.748,0.02230,5.66131e+01,2.24973e-06,1659853123.4365685
55.0,54.7463,0.02230,5.66102e+01,2.26963e-06,1659853125.472548
55.0,54.7473,0.02230,5.66107e+01,2.27790e-06,1659853127.500394
55.0,54.7464,0.02230,5.66136e+01,2.21374e-06,1659853129.5211008
55.0,54.7474,0.02230,5.66130e+01,2.24119e-06,1659853131.5620332
55.0,54.746,0.02230,5.66102e+01,2.26364e-06,1659853133.5926511
55.0,54.7468,0.02230,5.66116e+01,2.25431e-06,1659853135.638643
55.0,54.7474,0.02230,5.66134e+01,2.23415e-06,1659853137.6814964
55.0,54.7472,0.02230,5.66120e+01,2.25410e-06,1659853139.7148368
55.0,54.7469,0.02230,5.66125e+01,2.23985e-06,1659853141.7521574
55.0,54.7467,0.02230,5.66109e+01,2.26421e-06,1659853143.7909555
55.0,54.7468,0.02230,5.66104e+01,2.27471e-06,1659853145.8239095
55.0,54.7472,0.02230,5.66129e+01,2.23842e-06,1659853147.8562708
55.0,54.7476,0.02230,5.66126e+01,2.25100e-06,1659853149.89036
55.0,54.7465,0.02230,5.66107e+01,2.26432e-06,1659853151.9192634
55.0,54.7476,0.02230,5.66129e+01,2.24482e-06,1659853153.9521637
55.0,54.7466,0.02230,5.66123e+01,2.23923e-06,1659853155.9813926
55.0,54.7474,0.02230,5.66119e+01,2.25856e-06,1659853158.0119302
55.0,54.7471,0.02230,5.66136e+01,2.22496e-06,1659853160.0480719
55.0,54.747,0.02230,5.66142e+01,2.21359e-06,1659853162.0774176
55.0,54.747,0.02230,5.66134e+01,2.22728e-06,1659853164.115774
55.0,54.7464,0.02230,5.66140e+01,2.20783e-06,1659853166.146482
55.0,54.7484,0.02230,5.66158e+01,2.21067e-06,1659853168.170914
55.0,54.7471,0.02230,5.66142e+01,2.21542e-06,1659853170.1920905
55.0,54.7472,0.02230,5.66119e+01,2.25490e-06,1659853172.2235482
55.0,54.7467,0.02230,5.66124e+01,2.23914e-06,1659853174.2553856
55.0,54.7479,0.02230,5.66139e+01,2.23386e-06,1659853176.3027697
55.0,54.7461,0.02230,5.66105e+01,2.26094e-06,1659853178.3280592
55.0,54.7472,0.02230,5.66131e+01,2.23477e-06,1659853180.3492038
55.0,54.7479,0.02230,5.66139e+01,2.23435e-06,1659853182.3636808
55.0,54.7472,0.02230,5.66137e+01,2.22522e-06,1659853184.3869839
55.0,54.7475,0.02230,5.66124e+01,2.25271e-06,1659853186.4141395
55.0,54.7469,0.02230,5.66147e+01,2.20313e-06,1659853188.4313467
55.0,54.7468,0.02230,5.66160e+01,2.17986e-06,1659853190.4527895
55.0,54.7477,0.02230,5.66151e+01,2.21070e-06,1659853192.4741375
55.0,54.7473,0.02230,5.66153e+01,2.20069e-06,1659853194.4868894
55.0,54.7473,0.02230,5.66147e+01,2.21067e-06,1659853196.4995391
55.0,54.7467,0.02230,5.66133e+01,2.22391e-06,1659853198.5244653
55.0,54.7475,0.02230,5.66161e+01,2.19131e-06,1659853200.5393946
55.0,54.7472,0.02230,5.66170e+01,2.17128e-06,1659853202.5566273
55.0,54.7472,0.02230,5.66170e+01,2.16982e-06,1659853204.5709052
55.0,54.7469,0.02230,5.66157e+01,2.18742e-06,1659853206.5914917
55.0,54.7464,0.02230,5.66157e+01,2.17879e-06,1659853208.604931
