Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659650910.4424322, 51.0, 51.0, 0.1, 3000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_8 (V),IsCH_8 (A),TsCH_8 (s)
51.0,50.7299,0.00290,5.26661e+01,1.06406e-06,1659653078.5605001
51.0,50.7319,0.00290,5.26699e+01,1.03379e-06,1659653080.5949652
51.0,50.7302,0.00290,5.26691e+01,1.01834e-06,1659653082.6230726
51.0,50.7303,0.00290,5.26710e+01,9.88781e-07,1659653084.657972
51.0,50.7305,0.00290,5.26671e+01,1.05623e-06,1659653086.6950629
51.0,50.7302,0.00290,5.26699e+01,1.00468e-06,1659653088.732191
51.0,50.7294,0.00290,5.26702e+01,9.86417e-07,1659653090.7679768
51.0,50.7305,0.00290,5.26711e+01,9.90639e-07,1659653092.791852
51.0,50.7296,0.00290,5.26700e+01,9.93649e-07,1659653094.8278074
51.0,50.7307,0.00290,5.26710e+01,9.96063e-07,1659653096.8631291
51.0,50.7311,0.00290,5.26700e+01,1.01893e-06,1659653098.8893769
51.0,50.7312,0.00290,5.26703e+01,1.01509e-06,1659653100.9203236
51.0,50.731,0.00290,5.26716e+01,9.89536e-07,1659653102.9576485
51.0,50.7304,0.00290,5.26743e+01,9.35217e-07,1659653104.997321
51.0,50.7307,0.00290,5.26715e+01,9.86268e-07,1659653107.009196
51.0,50.7313,0.00290,5.26715e+01,9.97663e-07,1659653109.0196476
51.0,50.7312,0.00290,5.26723e+01,9.81440e-07,1659653111.0298836
51.0,50.7316,0.00290,5.26724e+01,9.87728e-07,1659653113.0397348
51.0,50.7311,0.00290,5.26730e+01,9.67751e-07,1659653115.0579927
51.0,50.7313,0.00290,5.26708e+01,1.00897e-06,1659653117.0708559
51.0,50.7316,0.00290,5.26737e+01,9.64830e-07,1659653119.0856974
51.0,50.7301,0.00290,5.26718e+01,9.71864e-07,1659653121.1030104
51.0,50.7309,0.00290,5.26727e+01,9.70344e-07,1659653123.1178916
51.0,50.732,0.00290,5.26746e+01,9.56237e-07,1659653125.1482632
51.0,50.7309,0.00290,5.26749e+01,9.33329e-07,1659653127.1630023
51.0,50.7319,0.00290,5.26764e+01,9.24736e-07,1659653129.1765797
51.0,50.732,0.00290,5.26729e+01,9.85950e-07,1659653131.1845129
51.0,50.733,0.00290,5.26780e+01,9.16421e-07,1659653133.2030196
51.0,50.73,0.00290,5.26719e+01,9.68446e-07,1659653135.2154212
51.0,50.7315,0.00290,5.26729e+01,9.76324e-07,1659653137.235055
51.0,50.7307,0.00290,5.26747e+01,9.34223e-07,1659653139.246503
51.0,50.7313,0.00290,5.26761e+01,9.19402e-07,1659653141.2575803
51.0,50.7319,0.00290,5.26769e+01,9.16630e-07,1659653143.2769456
51.0,50.7314,0.00290,5.26759e+01,9.25253e-07,1659653145.3037462
51.0,50.7307,0.00290,5.26775e+01,8.87046e-07,1659653147.343008
51.0,50.7307,0.00290,5.26756e+01,9.18647e-07,1659653149.3684874
51.0,50.7317,0.00290,5.26757e+01,9.33886e-07,1659653151.3860173
51.0,50.7302,0.00290,5.26756e+01,9.09954e-07,1659653153.4116082
51.0,50.7305,0.00290,5.26751e+01,9.22779e-07,1659653155.4438226
51.0,50.7307,0.00290,5.26773e+01,8.90871e-07,1659653157.4677858
51.0,50.7312,0.00290,5.26765e+01,9.12696e-07,1659653159.4961386
51.0,50.731,0.00290,5.26771e+01,8.99305e-07,1659653161.5127847
51.0,50.7318,0.00290,5.26786e+01,8.87394e-07,1659653163.543403
51.0,50.7308,0.00290,5.26760e+01,9.13441e-07,1659653165.5600536
51.0,50.7315,0.00290,5.26755e+01,9.33756e-07,1659653167.5801475
51.0,50.7315,0.00290,5.26800e+01,8.58297e-07,1659653169.5972705
51.0,50.7319,0.00290,5.26815e+01,8.40992e-07,1659653171.612427
51.0,50.7302,0.00290,5.26777e+01,8.74748e-07,1659653173.6187987
51.0,50.7324,0.00290,5.26823e+01,8.34564e-07,1659653175.6319306
51.0,50.731,0.00290,5.26790e+01,8.67118e-07,1659653177.6438704
51.0,50.7329,0.00290,5.26802e+01,8.78155e-07,1659653179.659564
51.0,50.7312,0.00290,5.26771e+01,9.02116e-07,1659653181.6749685
51.0,50.7315,0.00290,5.26790e+01,8.75195e-07,1659653183.6962798
51.0,50.7316,0.00290,5.26801e+01,8.59121e-07,1659653185.7079039
51.0,50.7314,0.00290,5.26799e+01,8.58327e-07,1659653187.7232275
51.0,50.731,0.00290,5.26806e+01,8.39571e-07,1659653189.7365532
51.0,50.7316,0.00290,5.26823e+01,8.21580e-07,1659653191.7472408
51.0,50.7302,0.00290,5.26799e+01,8.37982e-07,1659653193.7642875
51.0,50.7317,0.00290,5.26800e+01,8.62708e-07,1659653195.777324
51.0,50.7311,0.00290,5.26809e+01,8.37624e-07,1659653197.7918842
51.0,50.7312,0.00290,5.26824e+01,8.13504e-07,1659653199.8069677
51.0,50.7305,0.00290,5.26821e+01,8.06381e-07,1659653201.8227503
51.0,50.7311,0.00290,5.26814e+01,8.28664e-07,1659653203.8323236
51.0,50.7314,0.00290,5.26810e+01,8.40942e-07,1659653205.842871
51.0,50.7308,0.00290,5.26802e+01,8.43455e-07,1659653207.8660653
51.0,50.7313,0.00290,5.26795e+01,8.63363e-07,1659653209.8841777
51.0,50.7305,0.00290,5.26816e+01,8.15094e-07,1659653211.898877
51.0,50.7316,0.00290,5.26837e+01,7.97927e-07,1659653213.9069345
51.0,50.7312,0.00290,5.26827e+01,8.09292e-07,1659653215.921659
51.0,50.7307,0.00290,5.26816e+01,8.18650e-07,1659653217.9411917
51.0,50.7318,0.00290,5.26817e+01,8.34892e-07,1659653219.9601123
51.0,50.7297,0.00290,5.26795e+01,8.37098e-07,1659653221.9850888
51.0,50.7318,0.00290,5.26844e+01,7.90526e-07,1659653223.997681
51.0,50.7313,0.00290,5.26834e+01,7.97957e-07,1659653226.0156863
51.0,50.7311,0.00290,5.26806e+01,8.41270e-07,1659653228.0389395
51.0,50.7315,0.00290,5.26845e+01,7.84228e-07,1659653230.0575373
51.0,50.7298,0.00290,5.26839e+01,7.65095e-07,1659653232.0685618
51.0,50.7312,0.00290,5.26858e+01,7.56681e-07,1659653234.082239
51.0,50.7306,0.00290,5.26860e+01,7.43777e-07,1659653236.0976264
51.0,50.7307,0.00290,5.26862e+01,7.42445e-07,1659653238.1117654
51.0,50.7304,0.00290,5.26841e+01,7.71731e-07,1659653240.12856
51.0,50.7297,0.00290,5.26831e+01,7.76688e-07,1659653242.1377265
51.0,50.7304,0.00290,5.26846e+01,7.64022e-07,1659653244.1518517
51.0,50.7302,0.00290,5.26853e+01,7.48426e-07,1659653246.166834
51.0,50.7297,0.00290,5.26819e+01,7.96199e-07,1659653248.1793857
51.0,50.731,0.00290,5.26838e+01,7.86642e-07,1659653250.194867
51.0,50.7298,0.00290,5.26843e+01,7.57764e-07,1659653252.2164295
51.0,50.7313,0.00290,5.26868e+01,7.41392e-07,1659653254.2218168
51.0,50.7311,0.00290,5.26864e+01,7.45108e-07,1659653256.2452412
51.0,50.7314,0.00290,5.26858e+01,7.59939e-07,1659653258.2597582
51.0,50.7316,0.00290,5.26871e+01,7.42674e-07,1659653260.2862456
51.0,50.7296,0.00290,5.26854e+01,7.36892e-07,1659653262.3054059
51.0,50.731,0.00290,5.26865e+01,7.41780e-07,1659653264.315041
51.0,50.7314,0.00290,5.26886e+01,7.13229e-07,1659653266.3278651
51.0,50.7311,0.00290,5.26888e+01,7.04596e-07,1659653268.3441055
51.0,50.731,0.00290,5.26869e+01,7.35402e-07,1659653270.36305
51.0,50.731,0.00290,5.26869e+01,7.34955e-07,1659653272.3990753
51.0,50.731,0.00290,5.26899e+01,6.84579e-07,1659653274.4236605
51.0,50.7302,0.00290,5.26882e+01,6.99659e-07,1659653276.4561932
51.0,50.7312,0.00290,5.26896e+01,6.94225e-07,1659653278.486657
51.0,50.7308,0.00290,5.26880e+01,7.13656e-07,1659653280.498658
51.0,50.731,0.00290,5.26911e+01,6.64681e-07,1659653282.5318904
51.0,50.6808,0.00290,5.26377e+01,7.18196e-07,1659653284.5558302
51.0,50.7308,0.00290,5.26890e+01,6.97305e-07,1659653286.5957305
51.0,50.7323,0.00290,5.26918e+01,6.74536e-07,1659653288.6218548
51.0,50.7298,0.00290,5.26888e+01,6.83467e-07,1659653290.6476967
51.0,50.731,0.00290,5.26894e+01,6.93182e-07,1659653292.6794953
51.0,50.7308,0.00290,5.26904e+01,6.73463e-07,1659653294.6927385
51.0,50.7304,0.00290,5.26917e+01,6.44584e-07,1659653296.7184486
51.0,50.731,0.00290,5.26915e+01,6.57747e-07,1659653298.755794
51.0,50.7308,0.00290,5.26927e+01,6.35068e-07,1659653300.7869487
51.0,50.7314,0.00290,5.26910e+01,6.73016e-07,1659653302.820105
51.0,50.7307,0.00290,5.26908e+01,6.65992e-07,1659653304.8602517
51.0,50.731,0.00290,5.26937e+01,6.22054e-07,1659653306.8870544
51.0,50.7297,0.00290,5.26916e+01,6.35912e-07,1659653308.9281137
51.0,50.7316,0.00290,5.26922e+01,6.56903e-07,1659653310.949534
51.0,50.7301,0.00290,5.26904e+01,6.62496e-07,1659653312.9761465
51.0,50.7305,0.00290,5.26914e+01,6.52442e-07,1659653315.0101707
51.0,50.7309,0.00290,5.26936e+01,6.22054e-07,1659653317.038841
51.0,50.7307,0.00290,5.26918e+01,6.47684e-07,1659653319.0697746
51.0,50.7298,0.00290,5.26931e+01,6.11424e-07,1659653321.1030102
51.0,50.7311,0.00290,5.26927e+01,6.39409e-07,1659653323.1309583
51.0,50.7311,0.00290,5.26948e+01,6.05961e-07,1659653325.1799407
51.0,50.7304,0.00290,5.26938e+01,6.10073e-07,1659653327.207147
51.0,50.7304,0.00290,5.26927e+01,6.28839e-07,1659653329.24405
51.0,50.73,0.00290,5.26914e+01,6.43531e-07,1659653331.2657306
51.0,50.7309,0.00290,5.26918e+01,6.51668e-07,1659653333.298906
51.0,50.7302,0.00290,5.26934e+01,6.13600e-07,1659653335.324169
51.0,50.7305,0.00290,5.26945e+01,5.99821e-07,1659653337.3563876
51.0,50.7311,0.00290,5.26974e+01,5.61277e-07,1659653339.38073
51.0,50.7308,0.00290,5.26965e+01,5.71718e-07,1659653341.4238443
51.0,50.7314,0.00290,5.26977e+01,5.61118e-07,1659653343.4579828
51.0,50.7299,0.00290,5.26965e+01,5.56022e-07,1659653345.4864624
51.0,50.7312,0.00290,5.26971e+01,5.68459e-07,1659653347.5265281
51.0,50.7307,0.00290,5.26950e+01,5.95550e-07,1659653349.5630012
51.0,50.7305,0.00290,5.26954e+01,5.84930e-07,1659653351.599086
51.0,50.7305,0.00290,5.26942e+01,6.05961e-07,1659653353.634724
51.0,50.7314,0.00290,5.26968e+01,5.76009e-07,1659653355.6673555
51.0,50.7307,0.00290,5.26955e+01,5.87583e-07,1659653357.6920135
51.0,50.7309,0.00290,5.26972e+01,5.61486e-07,1659653359.7309399
51.0,50.7308,0.00290,5.26977e+01,5.52456e-07,1659653361.756852
51.0,50.7301,0.00290,5.26970e+01,5.51840e-07,1659653363.7840495
51.0,50.7307,0.00290,5.26975e+01,5.53787e-07,1659653365.8143444
51.0,50.7309,0.00290,5.26984e+01,5.41578e-07,1659653367.8429585
51.0,50.7312,0.00290,5.26992e+01,5.33223e-07,1659653369.876184
51.0,50.7296,0.00290,5.26961e+01,5.58873e-07,1659653371.9102948
51.0,50.7306,0.00290,5.26974e+01,5.53111e-07,1659653373.9398148
51.0,50.7307,0.00290,5.26973e+01,5.56946e-07,1659653375.9827898
51.0,50.7295,0.00290,5.26954e+01,5.67953e-07,1659653378.010611
51.0,50.7309,0.00290,5.26997e+01,5.19931e-07,1659653380.0210404
51.0,50.7328,0.00290,5.27022e+01,5.09610e-07,1659653382.0327227
51.0,50.7314,0.00290,5.26994e+01,5.33700e-07,1659653384.0534286
51.0,50.7313,0.00290,5.26986e+01,5.44886e-07,1659653386.0748541
51.0,50.731,0.00290,5.26993e+01,5.27660e-07,1659653388.087866
51.0,50.7312,0.00290,5.27003e+01,5.15441e-07,1659653390.1024394
51.0,50.7311,0.00290,5.26996e+01,5.25475e-07,1659653392.1163208
51.0,50.7313,0.00290,5.27009e+01,5.07444e-07,1659653394.126985
51.0,50.7301,0.00290,5.26971e+01,5.49535e-07,1659653396.1446996
51.0,50.7309,0.00290,5.26995e+01,5.23160e-07,1659653398.1602533
51.0,50.729,0.00290,5.26991e+01,4.97669e-07,1659653400.1709268
51.0,50.7314,0.00290,5.27034e+01,4.66357e-07,1659653402.2061381
51.0,50.731,0.00290,5.27012e+01,4.96745e-07,1659653404.2297955
51.0,50.7308,0.00290,5.27013e+01,4.92036e-07,1659653406.248206
51.0,50.7308,0.00290,5.27005e+01,5.05666e-07,1659653408.2599375
51.0,50.7311,0.00290,5.27018e+01,4.87725e-07,1659653410.2697093
51.0,50.7301,0.00290,5.26995e+01,5.09431e-07,1659653412.2800524
51.0,50.7307,0.00290,5.27028e+01,4.64638e-07,1659653414.291899
51.0,50.7309,0.00290,5.27015e+01,4.89672e-07,1659653416.303823
51.0,50.7294,0.00290,5.26995e+01,4.97987e-07,1659653418.3168995
51.0,50.7299,0.00290,5.27020e+01,4.65204e-07,1659653420.3367398
51.0,50.7308,0.00290,5.27033e+01,4.58399e-07,1659653422.346716
51.0,50.7302,0.00290,5.27035e+01,4.45902e-07,1659653424.3558836
51.0,50.7302,0.00290,5.27035e+01,4.44750e-07,1659653426.3722477
51.0,50.7307,0.00290,5.27027e+01,4.66625e-07,1659653428.380482
51.0,50.7311,0.00290,5.27036e+01,4.58062e-07,1659653430.3953407
51.0,50.7308,0.00290,5.27038e+01,4.50402e-07,1659653432.4041216
51.0,50.7314,0.00290,5.27042e+01,4.53969e-07,1659653434.4199038
51.0,50.7299,0.00290,5.27036e+01,4.38452e-07,1659653436.4355443
51.0,50.7297,0.00290,5.27018e+01,4.65244e-07,1659653438.4656062
51.0,50.7309,0.00290,5.27040e+01,4.48495e-07,1659653440.497621
51.0,50.7301,0.00290,5.27028e+01,4.54416e-07,1659653442.5236583
51.0,50.7306,0.00290,5.27103e+01,3.37809e-07,1659653444.5512884
51.0,50.7311,0.00290,5.27095e+01,3.59515e-07,1659653446.5797713
51.0,50.7302,0.00290,5.27102e+01,3.34094e-07,1659653448.616942
51.0,50.7305,0.00290,5.27096e+01,3.48409e-07,1659653450.6496568
51.0,50.7302,0.00290,5.27090e+01,3.54081e-07,1659653452.6711621
51.0,50.7299,0.00290,5.27111e+01,3.13193e-07,1659653454.7068892
51.0,50.7302,0.00290,5.27093e+01,3.48578e-07,1659653456.7394495
51.0,50.7324,0.00290,5.27129e+01,3.24398e-07,1659653458.7626827
51.0,50.7306,0.00290,5.27096e+01,3.50177e-07,1659653460.8005652
51.0,50.7295,0.00290,5.27082e+01,3.54578e-07,1659653462.8272562
51.0,50.7306,0.00290,5.27257e+01,8.14100e-08,1659653464.8580365
51.0,50.7299,0.00290,5.27249e+01,8.38240e-08,1659653466.890803
51.0,50.7309,0.00290,5.27268e+01,6.77506e-08,1659653468.9133632
51.0,50.7302,0.00290,5.27259e+01,7.15951e-08,1659653470.9454753
51.0,50.7318,0.00290,5.27274e+01,7.29263e-08,1659653472.9649055
51.0,50.7323,0.00290,5.27280e+01,7.24395e-08,1659653474.9923184
51.0,50.7305,0.00290,5.27260e+01,7.47045e-08,1659653477.019498
51.0,50.7304,0.00290,5.27263e+01,6.89427e-08,1659653479.056369
51.0,50.7304,0.00290,5.27264e+01,6.64393e-08,1659653481.0787752
51.0,50.7298,0.00290,5.27254e+01,7.38899e-08,1659653483.1189702
51.0,50.73,0.00290,5.27266e+01,5.67138e-08,1659653485.1519265
51.0,50.7322,0.00290,5.27317e+01,8.77182e-09,1659653487.1866777
51.0,50.7314,0.00290,5.27308e+01,9.83477e-09,1659653489.2128565
51.0,50.73,0.00290,5.27294e+01,9.28839e-09,1659653491.2375777
51.0,50.7304,0.00290,5.27299e+01,8.31485e-09,1659653493.2710638
51.0,50.7304,0.00290,5.27298e+01,1.02222e-08,1659653495.2988973
51.0,50.7319,0.00290,5.27313e+01,9.17912e-09,1659653497.3213725
51.0,50.7306,0.00290,5.27301e+01,9.04997e-09,1659653499.3633308
51.0,50.7313,0.00290,5.27309e+01,7.01348e-09,1659653501.4030073
51.0,50.7314,0.00290,5.27310e+01,7.07308e-09,1659653503.4352653
51.0,50.7308,0.00290,5.27304e+01,7.12276e-09,1659653505.475153
51.0,50.731,0.00290,5.27309e+01,1.90735e-09,1659653507.504135
51.0,50.7311,0.00290,5.27309e+01,2.91069e-09,1659653509.5283318
51.0,50.7316,0.00290,5.27314e+01,3.64582e-09,1659653511.5598855
51.0,50.7309,0.00290,5.27308e+01,2.03649e-09,1659653513.5958905
51.0,50.7306,0.00290,5.27304e+01,2.66234e-09,1659653515.63227
51.0,50.7303,0.00290,5.27302e+01,2.01662e-09,1659653517.6669998
51.0,50.7299,0.00290,5.27298e+01,2.17557e-09,1659653519.7031732
51.0,50.7305,0.00290,5.27303e+01,2.86102e-09,1659653521.7398539
51.0,50.7307,0.00290,5.27306e+01,8.84136e-10,1659653523.7771156
51.0,50.6803,0.00290,5.26802e+01,1.92722e-09,1659653525.803861
51.0,50.7314,0.00290,5.27313e+01,9.63608e-10,1659653527.8198903
51.0,50.731,0.00290,5.27310e+01,-3.37760e-10,1659653529.8505018
51.0,50.7304,0.00290,5.27303e+01,1.50998e-09,1659653531.8780463
51.0,50.7305,0.00290,5.27305e+01,4.66903e-10,1659653533.9139574
51.0,50.7304,0.00290,5.27303e+01,1.98682e-09,1659653535.9505267
51.0,50.7307,0.00290,5.27306e+01,1.84774e-09,1659653537.9812977
51.0,50.7307,0.00290,5.27306e+01,1.02321e-09,1659653540.0133183
51.0,50.73,0.00290,5.27298e+01,3.28819e-09,1659653542.04041
51.0,50.7302,0.00290,5.27301e+01,2.12590e-09,1659653544.0808897
51.0,50.7312,0.00290,5.27310e+01,2.61267e-09,1659653546.1085072
51.0,50.7305,0.00290,5.27304e+01,2.15570e-09,1659653548.1373775
51.0,50.7309,0.00290,5.27308e+01,1.71860e-09,1659653550.1789243
51.0,50.7305,0.00290,5.27305e+01,-5.46376e-10,1659653552.201191
51.0,50.7302,0.00290,5.27301e+01,1.35104e-09,1659653554.2290826
51.0,50.7295,0.00290,5.27294e+01,1.63913e-09,1659653556.2634788
51.0,50.7298,0.00290,5.27297e+01,1.72853e-09,1659653558.2869153
51.0,50.7309,0.00290,5.27307e+01,2.52326e-09,1659653560.3263905
51.0,50.7306,0.00290,5.27306e+01,1.98682e-10,1659653562.3560297
51.0,50.7309,0.00290,5.27307e+01,2.52326e-09,1659653564.392562
51.0,50.7308,0.00290,5.27307e+01,1.13249e-09,1659653566.4252744
51.0,50.731,0.00290,5.27309e+01,2.21531e-09,1659653568.458137
51.0,50.731,0.00290,5.27308e+01,2.59280e-09,1659653570.485312
51.0,50.7311,0.00290,5.27310e+01,2.03649e-09,1659653572.4986482
51.0,50.732,0.00290,5.27320e+01,7.05322e-10,1659653574.5308347
51.0,50.731,0.00290,5.27308e+01,2.75175e-09,1659653576.5589426
51.0,50.7305,0.00290,5.27305e+01,2.18550e-10,1659653578.5904684
51.0,50.7296,0.00290,5.27295e+01,1.66893e-09,1659653580.6164925
51.0,50.7302,0.00290,5.27301e+01,1.79807e-09,1659653582.6392534
51.0,50.731,0.00290,5.27309e+01,1.18216e-09,1659653584.6757867
51.0,50.7312,0.00290,5.27310e+01,3.59615e-09,1659653586.70797
51.0,50.7304,0.00290,5.27303e+01,1.77821e-09,1659653588.7470133
51.0,50.7305,0.00290,5.27305e+01,1.58946e-10,1659653590.7833767
51.0,50.7298,0.00290,5.27296e+01,3.53654e-09,1659653592.8159142
51.0,50.7307,0.00290,5.27306e+01,2.08616e-09,1659653594.8560207
51.0,50.7305,0.00290,5.27305e+01,-3.27826e-10,1659653596.8867583
51.0,50.7309,0.00290,5.27308e+01,1.99676e-09,1659653598.9115956
51.0,50.73,0.00290,5.27298e+01,3.68555e-09,1659653600.9562533
51.0,50.7311,0.00290,5.27309e+01,2.79148e-09,1659653602.9875097
51.0,50.7299,0.00290,5.27298e+01,2.32458e-09,1659653605.021193
51.0,50.7304,0.00290,5.27303e+01,2.44379e-09,1659653607.0611143
51.0,50.7294,0.00290,5.27293e+01,1.53979e-09,1659653609.0837255
51.0,50.7303,0.00290,5.27302e+01,1.68880e-09,1659653611.1212788
51.0,50.7301,0.00290,5.27299e+01,3.48687e-09,1659653613.1529107
51.0,50.7305,0.00290,5.27304e+01,1.01328e-09,1659653615.188603
51.0,50.7306,0.00290,5.27305e+01,1.55965e-09,1659653617.2276196
51.0,50.7291,0.00290,5.27291e+01,7.84794e-10,1659653619.2665534
51.0,50.7301,0.00290,5.27300e+01,1.29143e-09,1659653621.2913523
51.0,50.7301,0.00290,5.27300e+01,1.98682e-09,1659653623.3274696
51.0,50.7308,0.00290,5.27307e+01,1.78814e-09,1659653625.356028
51.0,50.7308,0.00290,5.27307e+01,1.05302e-09,1659653627.3830342
51.0,50.7302,0.00290,5.27300e+01,3.21865e-09,1659653629.423056
51.0,50.7307,0.00290,5.27306e+01,1.98682e-09,1659653631.4596999
51.0,50.7312,0.00290,5.27311e+01,9.13938e-10,1659653633.5009515
51.0,50.7295,0.00290,5.27294e+01,1.39078e-09,1659653635.5401733
51.0,50.7303,0.00290,5.27302e+01,1.71860e-09,1659653637.575858
51.0,50.7301,0.00290,5.27300e+01,1.66893e-09,1659653639.608514
51.0,50.7316,0.00290,5.27315e+01,1.12255e-09,1659653641.644915
51.0,50.7308,0.00290,5.27308e+01,3.67562e-10,1659653643.6675346
51.0,50.7304,0.00290,5.27303e+01,1.84774e-09,1659653645.6976264
51.0,50.7304,0.00290,5.27302e+01,2.87096e-09,1659653647.726759
51.0,50.7301,0.00290,5.27300e+01,1.57952e-09,1659653649.7609024
51.0,50.7301,0.00290,5.27299e+01,3.49681e-09,1659653651.7942817
51.0,50.73,0.00290,5.27298e+01,3.24845e-09,1659653653.8269565
51.0,50.7298,0.00290,5.27297e+01,1.01328e-09,1659653655.8562772
51.0,50.7306,0.00290,5.27304e+01,3.04977e-09,1659653657.8832204
51.0,50.73,0.00290,5.27299e+01,1.56959e-09,1659653659.911797
51.0,50.7298,0.00290,5.27297e+01,2.30471e-09,1659653661.927813
51.0,50.7305,0.00290,5.27304e+01,1.48018e-09,1659653663.945106
51.0,50.7301,0.00290,5.27300e+01,9.63608e-10,1659653665.9579298
51.0,50.73,0.00290,5.27299e+01,1.21196e-09,1659653667.9933255
51.0,50.7297,0.00290,5.27298e+01,-9.33806e-10,1659653670.0256968
51.0,50.7313,0.00290,5.27311e+01,2.72195e-09,1659653672.0539656
51.0,50.7309,0.00290,5.27308e+01,1.86761e-09,1659653674.0830367
51.0,50.7297,0.00290,5.27294e+01,4.65910e-09,1659653676.1162019
51.0,50.7299,0.00290,5.27298e+01,1.71860e-09,1659653678.1477318
51.0,50.7305,0.00290,5.27304e+01,2.00669e-09,1659653680.1767917
51.0,50.7309,0.00290,5.27307e+01,2.62260e-09,1659653682.2077923
51.0,50.7303,0.00290,5.27301e+01,3.20872e-09,1659653684.2397585
51.0,50.7299,0.00290,5.27298e+01,1.96695e-09,1659653686.2713118
51.0,50.7309,0.00290,5.27307e+01,2.79148e-09,1659653688.302961
51.0,50.7304,0.00290,5.27304e+01,3.97364e-10,1659653690.3398721
51.0,50.73,0.00290,5.27299e+01,2.04643e-09,1659653692.3700464
51.0,50.7296,0.00290,5.27294e+01,2.60274e-09,1659653694.3936818
51.0,50.7301,0.00290,5.27302e+01,-8.54333e-10,1659653696.4346204
51.0,50.7297,0.00290,5.27296e+01,1.87755e-09,1659653698.4671495
51.0,50.7301,0.00290,5.27301e+01,2.48353e-10,1659653700.4957588
51.0,50.7308,0.00290,5.27307e+01,1.96695e-09,1659653702.5397203
51.0,50.7297,0.00290,5.27297e+01,-5.46376e-10,1659653704.5562832
51.0,50.7299,0.00290,5.27297e+01,2.81135e-09,1659653706.5750055
51.0,50.7316,0.00290,5.27315e+01,2.14577e-09,1659653708.6002812
51.0,50.731,0.00290,5.27309e+01,9.13938e-10,1659653710.6159477
51.0,50.7308,0.00290,5.27307e+01,1.65900e-09,1659653712.6437821
51.0,50.7302,0.00290,5.27301e+01,1.21196e-09,1659653714.6811817
51.0,50.6798,0.00290,5.26797e+01,1.41064e-09,1659653716.7039845
51.0,50.7296,0.00290,5.27295e+01,1.88748e-09,1659653718.7464623
51.0,50.7312,0.00290,5.27312e+01,0.00000e+00,1659653720.775673
51.0,50.7302,0.00290,5.27301e+01,1.92722e-09,1659653722.7965026
51.0,50.7303,0.00290,5.27302e+01,1.05302e-09,1659653724.829276
51.0,50.7307,0.00290,5.27306e+01,1.07288e-09,1659653726.852813
51.0,50.7299,0.00290,5.27298e+01,1.31130e-09,1659653728.8783479
51.0,50.7302,0.00290,5.27301e+01,1.22190e-09,1659653730.9084935
51.0,50.7311,0.00290,5.27309e+01,2.88089e-09,1659653732.9441545
51.0,50.73,0.00290,5.27299e+01,2.23517e-09,1659653734.971947
51.0,50.73,0.00290,5.27299e+01,2.39412e-09,1659653736.9877343
51.0,50.7299,0.00290,5.27298e+01,2.35438e-09,1659653739.013556
51.0,50.7305,0.00290,5.27305e+01,4.56969e-10,1659653741.0400767
51.0,50.7293,0.00290,5.27292e+01,1.44045e-09,1659653743.324244
51.0,50.732,0.00290,5.27319e+01,1.80801e-09,1659653745.3456812
51.0,50.7299,0.00290,5.27298e+01,1.46031e-09,1659653747.3780284
51.0,50.7304,0.00290,5.27303e+01,1.50005e-09,1659653749.4059212
51.0,50.7293,0.00290,5.27292e+01,1.07288e-09,1659653751.4437065
51.0,50.7298,0.00290,5.27296e+01,3.48687e-09,1659653753.4799352
51.0,50.7313,0.00290,5.27312e+01,1.19209e-09,1659653755.5038025
51.0,50.7307,0.00290,5.27306e+01,1.10269e-09,1659653757.532764
51.0,50.7302,0.00290,5.27301e+01,2.30471e-09,1659653759.5651765
51.0,50.7313,0.00290,5.27311e+01,3.47694e-09,1659653761.5863807
51.0,50.7292,0.00290,5.27292e+01,7.35124e-10,1659653763.619957
51.0,50.7309,0.00290,5.27307e+01,2.63254e-09,1659653765.6497397
51.0,50.7302,0.00290,5.27302e+01,5.46376e-10,1659653767.6783395
51.0,50.7301,0.00290,5.27300e+01,2.19544e-09,1659653769.7170997
51.0,50.7294,0.00290,5.27292e+01,2.87096e-09,1659653771.7469137
51.0,50.7305,0.00290,5.27304e+01,1.66893e-09,1659653773.7759511
51.0,50.7306,0.00290,5.27304e+01,2.69214e-09,1659653775.8110476
51.0,50.7305,0.00290,5.27304e+01,1.88748e-09,1659653777.8439038
51.0,50.7309,0.00290,5.27308e+01,2.10603e-09,1659653779.8763704
51.0,50.7302,0.00290,5.27300e+01,3.44714e-09,1659653781.9089189
51.0,50.7298,0.00290,5.27298e+01,7.94729e-10,1659653783.9281209
51.0,50.7309,0.00290,5.27308e+01,1.67886e-09,1659653785.9599025
51.0,50.7296,0.00290,5.27295e+01,1.28150e-09,1659653787.9882784
51.0,50.731,0.00290,5.27309e+01,1.24176e-09,1659653790.0083842
51.0,50.7309,0.00290,5.27307e+01,2.73188e-09,1659653792.0440042
51.0,50.7303,0.00290,5.27303e+01,5.26508e-10,1659653794.069305
51.0,50.7311,0.00290,5.27310e+01,2.12590e-09,1659653796.1070795
51.0,50.7303,0.00290,5.27302e+01,2.34445e-09,1659653798.1388462
51.0,50.7302,0.00290,5.27302e+01,-3.97364e-11,1659653800.1498814
51.0,50.7304,0.00290,5.27303e+01,1.25170e-09,1659653802.1677992
